run_id,sweep_value,seed,duration_ms,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Single Entity Control,Collusion Threshold,Delegate Concentration,Voter Concentration Gini,Voting Power Utilization,Proposal Pass Rate,Quorum Reach Rate,Avg Time to Decision
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1508,8457,0.5448360681086388,0.38461538461538464,0.5368749908777944,0.02755499516871274,0.1,0.5074721278477857,0.21888823892112377,0.4592921403401172,0.7777777777777778,1,1042.588888888889
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1608,8543,0.25184508399711336,0.46808510638297873,0.24506307456439216,0.023833197388024033,0.17894736842105263,0.23568920905761054,0.21609443036822382,0.32008170808226893,0.8888888888888888,0.9893617021276596,1016.3333333333334
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1708,6951,0.263253892038712,0.44,0.2493350789573779,0.02726342516751829,0.1,0.24258242195505275,0.21575864490383134,0.30817255453686854,0.9066666666666666,1,947.4266666666666
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1808,6157,0.27189400474438286,0.3626373626373626,0.26870655121071013,0.02772127497602579,0.1,0.2603675761333856,0.21658728449135572,0.2613290817094394,0.8444444444444444,1,1087.1777777777777
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1908,4726,0.33401097398738544,0.47297297297297297,0.3314228279402639,0.022164439604528085,0.34210526315789475,0.3193194552285379,0.21796674709696878,0.46956212396253655,0.821917808219178,1,997.3698630136986
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2008,20692,0.4067442129607326,0.449438202247191,0.3994511676995286,0.023650730817501714,0.2,0.37922737779114557,0.21748332456423225,0.3954540635996055,0.8160919540229885,0.9887640449438202,1046.5402298850574
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-005,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2108,6226,0.39914830937444135,0.46808510638297873,0.38709144586505695,0.024395740975315633,0.20526315789473684,0.3703046149072461,0.2152017414289046,0.4065946207691947,0.8404255319148937,1,1041.2553191489362
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2208,5054,0.5080273180236339,0.4266666666666667,0.5035477494431546,0.025568565917550787,0.12631578947368421,0.47646616596902674,0.22359254216208682,0.4140696839452434,0.7837837837837838,1,969.7837837837837
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2308,5962,0.4160238250486973,0.4351851851851852,0.4109117184474138,0.021423973102164894,0.26842105263157895,0.38481446035866956,0.2140383774867117,0.43486294150200683,0.8037383177570093,1,1018.1869158878504
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2408,5799,0.48531259669030924,0.43,0.4775451632662199,0.026700746664405042,0.15263157894736842,0.4516564307702341,0.2163257794836742,0.43510336747842926,0.8061224489795918,1,1006.9183673469388
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2508,4481,0.263498279215566,0.37037037037037035,0.25643615040222417,0.028084972437617765,0.09473684210526316,0.2458552649218905,0.21760943634735,0.27161157594289304,0.8354430379746836,1,1098.9493670886077
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2608,4401,0.26068904012196453,0.4318181818181818,0.25003913183326354,0.02229281275311703,0.21578947368421053,0.2521504112372417,0.2182618578690477,0.3516087220536204,0.7727272727272727,1,947.1477272727273
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,2708,4182,0.2600388407555154,0.42857142857142855,0.2529190585756968,0.026343413612820922,0.10526315789473684,0.2509375658491532,0.20891473698491242,0.31643461214717244,0.8444444444444444,1,1068.4333333333334
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2808,12677,0.3749069172799949,0.43529411764705883,0.37029589184902395,0.021883231150381727,0.28421052631578947,0.3433361304902938,0.22124892866029547,0.4090979445533478,0.8292682926829268,1,1026.841463414634
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2908,3971,0.3895001755982074,0.5789473684210527,0.3828095930737695,0.022701887397095555,0.22631578947368422,0.3605627400317949,0.21509860570280115,0.4460596861861514,0.7866666666666666,1,975.8133333333334
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-005,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3008,8599,0.35670729712865357,0.35,0.33091180825756467,0.02055654669343426,0.30526315789473685,0.32778367496829663,0.21646183521631304,0.43902238679898004,0.9,1,1114.825
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,409,10129,0.4155747473908798,0.379746835443038,0.4189620545545797,0.021651705250065306,0.26842105263157895,0.39414443038702085,0.2231608106137921,0.4324230038990227,0.8589743589743589,1,1081.3461538461538
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,509,13967,0.5228841996328938,0.4634146341463415,0.5066201925673854,0.026330097351447243,0.10526315789473684,0.48567675106418107,0.21657170915063112,0.4768096460956627,0.8292682926829268,1,1045.6707317073171
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,609,12755,0.441179505898468,0.4639175257731959,0.4434077717737555,0.023867043056260806,0.22631578947368422,0.42551505898623077,0.20741380716833652,0.456602470691301,0.8125,1,1082.6145833333333
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,709,11933,0.26531389782202414,0.40816326530612246,0.2434800312857423,0.026755347809182504,0.14210526315789473,0.2421531629972055,0.21828871436629496,0.3089775869010636,0.9368421052631579,1,959.7894736842105
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,809,11221,0.2728934493872515,0.35294117647058826,0.25736543872454104,0.028375398364489404,0.10526315789473684,0.2483739366567285,0.21001497387536638,0.2997485409660255,0.8690476190476191,1,1088.3809523809523
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,909,11076,0.1754610449700659,0.15053763440860216,0.18534559292292876,0.018126336312687886,0.4,0.18110374841671734,0.2259026460470051,0.4367297869292913,0.8494623655913979,1,998.741935483871
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1009,10434,0.4015767008969037,0.43956043956043955,0.38105268855562835,0.02686420420668504,0.10526315789473684,0.3697079644725953,0.2102453081764613,0.39734564148552126,0.8068181818181818,1,1091.284090909091
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1109,12119,0.39556562674116874,0.41904761904761906,0.38714840949152396,0.02342955285521678,0.1736842105263158,0.36620694135730536,0.21414704021250114,0.3881376437547762,0.8137254901960784,1,1092.362745098039
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1209,10723,0.39489359681938657,0.5340909090909091,0.38160907562149743,0.02277689493098874,0.2578947368421053,0.3599974219102284,0.21499115140836836,0.4581473031914119,0.7613636363636364,1,1109.375
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1309,10115,0.43791183891436986,0.43564356435643564,0.4386918619152546,0.021194211717065665,0.22631578947368422,0.4041339019137416,0.2118822697770066,0.45397171935340186,0.84,1,1047.7
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1409,9242,0.5063415793122712,0.5180722891566265,0.5320184763158899,0.027097202779068148,0.12631578947368421,0.49199747790656334,0.21216929355474248,0.4534099984783094,0.7682926829268293,1,938.5121951219512
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1509,8552,0.5473967494189806,0.4943820224719101,0.5330015576015092,0.02816334711754226,0.1,0.507640418054216,0.21188623919092786,0.4951534253639603,0.7471264367816092,1,1049.528735632184
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1609,8274,0.24802932305234468,0.4883720930232558,0.24197290906807922,0.021077641788314876,0.28421052631578947,0.2332109262396774,0.22390728476821192,0.35399111497915037,0.9058823529411765,0.9883720930232558,1001.3176470588236
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1709,7359,0.2560550984572186,0.4827586206896552,0.2417189380485508,0.02222882343154632,0.32105263157894737,0.23562161637656684,0.21618763601192875,0.40502666176730195,0.8705882352941177,1,1017.8470588235294
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1809,6078,0.2666360520078931,0.49411764705882355,0.2521948424986209,0.02653928342053591,0.20526315789473684,0.24226493450383485,0.21673584858001668,0.333515297941674,0.8554216867469879,1,1005.3614457831326
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1909,5403,0.40197987393823603,0.375,0.3834205042035183,0.024869500006803186,0.14210526315789473,0.3696155715412463,0.2147537460963241,0.3988392764486713,0.8191489361702128,1,1031.468085106383
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2009,21294,0.3547331944508712,0.46846846846846846,0.3386544444890667,0.020018477513350525,0.3,0.3469525917566528,0.20725884423730073,0.4651027855625623,0.8440366972477065,0.990990990990991,1075.302752293578
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2109,8401,0.3277912662829887,0.4222222222222222,0.31631415570593396,0.019050884933002738,0.34210526315789475,0.31147903434073754,0.20962440373592015,0.45221698076616357,0.898876404494382,1,900.5955056179776
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2209,4751,0.17120321410164108,0.2916666666666667,0.16975277694065016,0.01236729500680017,0.4105263157894737,0.16796383487907562,0.23604779665699682,0.40021997302862417,0.9305555555555556,1,1129.4444444444443
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2309,5437,0.5180932717542908,0.3670886075949367,0.5198576063446212,0.027536757948034347,0.10526315789473684,0.4730889527275182,0.2157144133678849,0.46308759484807094,0.7341772151898734,1,995.5316455696203
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2409,5200,0.5063010195405284,0.48717948717948717,0.5003688147908698,0.024268123763881266,0.15263157894736842,0.4671611276131768,0.2184425234779037,0.4607243370372861,0.7012987012987013,1,1180.8051948051948
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2509,4887,0.27078341624593905,0.5,0.26492205432963395,0.02686290660528504,0.10526315789473684,0.2623993156143738,0.21109981851179674,0.2967505606487221,0.8791208791208791,1,1010.1098901098901
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2609,4655,0.2624179110697115,0.3564356435643564,0.2416004976290892,0.023652561087852228,0.22631578947368422,0.23867835584577674,0.2138581807248292,0.3451076108919635,0.8712871287128713,1,1033.0594059405942
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,2709,3957,0.26759090546228964,0.5,0.2602980061006287,0.025906107800809354,0.14210526315789473,0.24545262745788424,0.21575423325639173,0.3169896210819592,0.8783783783783784,1,1068.9324324324325
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2809,13834,0.4018968555474765,0.44086021505376344,0.4016092689890264,0.024458523524357567,0.14210526315789473,0.37644283474886864,0.2199754766304209,0.34784745257778205,0.8478260869565217,1,906.2608695652174
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2909,4067,0.39512323380434206,0.43820224719101125,0.3847719224730458,0.02525590146392609,0.23157894736842105,0.3659731671903592,0.21362891342858562,0.4177069788240899,0.8160919540229885,1,1010.9310344827586
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-006,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3009,4777,0.40886616824303523,0.38202247191011235,0.39952794632512406,0.022408014764353713,0.21052631578947367,0.3771687041444,0.2293414738235627,0.39303639444025434,0.8409090909090909,1,1012.4090909090909
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,410,11501,0.4938275476106204,0.40425531914893614,0.4915621272465838,0.02596955906053682,0.12631578947368421,0.4632042460481126,0.21241630168510134,0.4682530780535619,0.7,1,1065.6444444444444
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,510,13930,0.39888733097535795,0.5697674418604651,0.39572132536537585,0.020516129979670155,0.2578947368421053,0.3779685346860288,0.21493093198111557,0.43505909038521984,0.8470588235294118,0.9883720930232558,974.8235294117648
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,610,13119,0.40099298472836487,0.41975308641975306,0.3899232456258041,0.020903661207927263,0.26842105263157895,0.37463496261221013,0.2173982847113041,0.48907212868129146,0.7777777777777778,1,933.395061728395
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,710,11178,0.26890717289046495,0.3764705882352941,0.25232014297227656,0.026378406051412905,0.10526315789473684,0.2475821602652488,0.2093974712607025,0.30429681612584,0.8674698795180723,1,1037.1084337349398
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,810,10234,0.2667226775221329,0.3684210526315789,0.2626309295705412,0.027131389063931,0.10526315789473684,0.24549557194266952,0.21856211860358207,0.2974881340542248,0.868421052631579,1,1046.407894736842
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,910,10958,0.26499732428100004,0.42528735632183906,0.25177683944259244,0.02560675793091351,0.24736842105263157,0.24487684360390852,0.22379847869836614,0.3405570014291347,0.9080459770114943,1,979.8965517241379
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1010,11974,0.31227122423038195,0.4339622641509434,0.31123705861201206,0.024354552412233815,0.3631578947368421,0.3036530259079904,0.21356768403600507,0.46075074941615285,0.8461538461538461,1,1152.298076923077
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1110,11050,0.13850349215100538,0.12631578947368421,0.15432018709731116,0.006758438232311878,0.39473684210526316,0.14374406207029672,0.22477154774413347,0.4327091642010124,0.9032258064516129,1,988
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1210,11146,0.38291765647789694,0.44554455445544555,0.3774926614228821,0.02077077866029017,0.2631578947368421,0.3509153576016618,0.2072536899205248,0.4686541388468702,0.7,1,1021.36
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1310,8487,0.4905544804980818,0.4166666666666667,0.48912620508268434,0.025910198210302448,0.13157894736842105,0.4619246119317283,0.2219033024891456,0.45803965626549176,0.8028169014084507,1,1071.2676056338028
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1410,9237,0.4763262226452153,0.4606741573033708,0.45616051921159223,0.023203795999691423,0.18947368421052632,0.43478182692144585,0.2188379891932667,0.4554316405544338,0.7471264367816092,1,1101.2183908045977
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1510,8215,0.5036027965931594,0.39759036144578314,0.48551717912820336,0.026016267086738668,0.1368421052631579,0.46906608216156903,0.2186070704399189,0.4540841009358061,0.8072289156626506,1,1056.566265060241
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1610,7865,0.26728315553983345,0.3764705882352941,0.2703037901921941,0.02373815974496357,0.23157894736842105,0.25819881269298894,0.21918800437519917,0.3390176186382006,0.8170731707317073,0.9882352941176471,976.1219512195122
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1710,7467,0.2660425713478323,0.47191011235955055,0.23819243297986212,0.025957653676983772,0.11578947368421053,0.24419032408906738,0.2139243847185871,0.32298740859999325,0.9195402298850575,1,1010.6551724137931
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1810,5754,0.2703853722912664,0.47058823529411764,0.26867742048208537,0.02780987274403013,0.1,0.25090456312928155,0.2154183342862588,0.2796447134979487,0.8955223880597015,1,960.6716417910447
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1910,5210,0.3918357736330909,0.5,0.38332198391917655,0.020307205417597125,0.2631578947368421,0.3579768123912367,0.2154725904002059,0.43980258265632777,0.8426966292134831,1,1027.3483146067415
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2010,18692,0.4024508658254246,0.4805194805194805,0.3835800104345171,0.02772832498239367,0.10526315789473684,0.3661528994959846,0.21116001257466205,0.4013778520156191,0.8026315789473685,1,928.2894736842105
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2110,10313,0.3835694591216523,0.48314606741573035,0.37106440747421077,0.0279668265733359,0.1736842105263158,0.36314722115515313,0.21968958942206013,0.3785971924992052,0.8409090909090909,1,925.3295454545455
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2210,5672,0.4286167028484565,0.41836734693877553,0.41517444216966004,0.026443870410695826,0.25263157894736843,0.3999950659606314,0.21371537075807,0.4845322848856519,0.8469387755102041,1,1033.6020408163265
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2310,5935,0.27712645200799557,0.43564356435643564,0.26520727848972103,0.015888278613898268,0.39473684210526316,0.25993528957038947,0.21709157286279282,0.4275004914306876,0.9090909090909091,1,956.2020202020202
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-007,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2410,6154,0.40778655129541336,0.46938775510204084,0.38992265494872863,0.02096581802856071,0.2736842105263158,0.37368640835359396,0.21157406410007829,0.46848303926060797,0.7938144329896907,1,1096.680412371134
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-007,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2510,4903,0.2604623897282037,0.367816091954023,0.24399856946820653,0.02734587984277616,0.1736842105263158,0.2396007709720396,0.21648261278195488,0.31076798247282283,0.9069767441860465,1,1024.3953488372092
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-007,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2610,4256,0.2617445328635763,0.47619047619047616,0.24265625803515462,0.025341680273855166,0.12631578947368421,0.24084270053605156,0.21077664434570373,0.32425386615389873,0.8395061728395061,0.9880952380952381,998.7654320987655
