run_id,sweep_value,seed,duration_ms,Whale Influence,Whale Proposal Rate,Single Entity Control,Avg Time to Decision,Proposal Abandonment Rate,Voter Concentration Gini,Delegate Concentration,Governance Capture Risk,Voter Participation Rate,Average Turnout,Voter Retention Rate,Proposal Pass Rate,Avg Margin of Victory,Quorum Reach Rate,Final Treasury,Treasury Growth Rate
Conviction Voting Dynamics-72-run-032,72,173,9812,0.4270359065717437,0.208955223880597,0.03215434083601286,54.96363636363636,0.1791044776119403,0.326428247125283,0.4734829449440513,0.5100652385275098,0.37285621581533324,0.31319797652072734,0.9936708860759493,0.6,0.38169456956884174,1,13562.975466236785,-0.6987287060032044
Conviction Voting Dynamics-72-run-031,72,172,11353,0.45796180520838203,0.22857142857142856,0.03215434083601286,54.20967741935484,0.11428571428571428,0.3227809582753107,0.48994264372271856,0.5034236103763581,0.37400177462289275,0.3262688210052504,1,0.7096774193548387,0.36541240058346447,1,11964.993629947,-0.7342243136448199
Conviction Voting Dynamics-72-run-033,72,174,10606,0.45062896302145233,0.1791044776119403,0.03215951117543013,56.19642857142857,0.16417910447761194,0.31040994981271064,0.4769061483563093,0.519142792874663,0.3862983220543246,0.3331422452998141,1,0.7857142857142857,0.37706494475996916,1,14126.819595000188,-0.6862041644151202
Conviction Voting Dynamics-72-run-034,72,175,8559,0.4539231306262438,0.12903225806451613,0.03215434083601286,60.03921568627451,0.1774193548387097,0.3278305043906618,0.46488688945068074,0.5084156689251544,0.37186936485674216,0.31347791015448745,1,0.6862745098039216,0.34367898900229815,1,62651.99999999839,0.2525071834441308
Conviction Voting Dynamics-72-run-039,72,180,8357,0.43699525999903716,0.1896551724137931,0.03215434083601286,57.283018867924525,0.08620689655172414,0.3222226949147735,0.4707220448697562,0.49687399427346013,0.3752409509530948,0.303855278843271,1,0.6792452830188679,0.4521669941145703,1,57572.87299999841,0.2788531536461815
Conviction Voting Dynamics-72-run-035,72,176,11270,0.4514068977278272,0.1232876712328767,0.03215951117543013,58.145161290322584,0.1506849315068493,0.3191839300800184,0.4693449604301344,0.48173961310982766,0.3765847017782694,0.31537967196051003,1,0.46774193548387094,0.3596624165211123,1,12829.982573446663,-0.7435094596069499
Conviction Voting Dynamics-72-run-038,72,179,10270,0.44482212424886347,0.13114754098360656,0.03215434083601286,61.464285714285715,0.08196721311475409,0.3155311937466552,0.49185608669768327,0.5141709197334303,0.38998065370125234,0.3375843302267834,1,0.7321428571428571,0.4094452740402242,1,5280.50197496708,-0.8944348679078503
Conviction Voting Dynamics-72-run-037,72,178,11120,0.42642402732142287,0.17142857142857143,0.03215434083601286,60.50819672131148,0.12857142857142856,0.32134661325296776,0.4854069285843764,0.5037812383659085,0.3748890860692103,0.32458595215349434,1,0.7540983606557377,0.4135677600879625,1,8561.5909759305,-0.8098233239151065
Conviction Voting Dynamics-72-run-036,72,177,11143,0.44597798517518533,0.17142857142857143,0.03215434083601286,57.10344827586207,0.17142857142857143,0.31287357019327044,0.47878981626822437,0.5211845472055985,0.38145519077196105,0.3271531041843528,0.9936708860759493,0.6724137931034483,0.34445152225378733,1,11844.342468733425,-0.7632138794410173
Conviction Voting Dynamics-72-run-042,72,183,8633,0.4440634116802052,0.12962962962962962,0.03215434083601286,61.125,0.1111111111111111,0.32059544340564583,0.48722764476437586,0.5488084029123638,0.3856682769726248,0.322639737978643,0.9936708860759493,0.7083333333333334,0.37754632873282395,1,4942.028466767515,-0.8902238439597236
Conviction Voting Dynamics-72-run-040,72,181,10852,0.43598281839994274,0.1791044776119403,0.03215434083601286,59.14035087719298,0.14925373134328357,0.32052581940036035,0.4747825742455112,0.5106498317562543,0.3742467785297117,0.3133514662892545,0.9936708860759493,0.7017543859649122,0.35417438669010604,1,5285.015357371078,-0.8826051540481107
Conviction Voting Dynamics-72-run-043,72,184,10400,0.4435768072854086,0.1506849315068493,0.03215434083601286,56.5,0.2054794520547945,0.33538917721141437,0.47820789685708365,0.49425440973313667,0.3632264102782267,0.3140902001605502,0.9810126582278481,0.6551724137931034,0.3163840071843856,0.9863013698630136,52675.99669999851,0.17007995243264662
Conviction Voting Dynamics-72-run-041,72,182,12768,0.4491522326737439,0.16901408450704225,0.03215434083601286,62.28787878787879,0.07042253521126761,0.29823044126551934,0.4700912282678542,0.49229231600995693,0.39392879013209686,0.3362207725568177,1,0.6212121212121212,0.335840715349918,1,5076.22058382948,-0.8985187584435684
Conviction Voting Dynamics-72-run-044,72,185,10923,0.41492545290906874,0.13636363636363635,0.03215434083601286,62.18333333333333,0.09090909090909091,0.317699761300097,0.4710294820800141,0.49850351342558913,0.3753999623564841,0.31959948002756083,1,0.6333333333333333,0.3597472267924154,1,45291.68990654207,-0.0945513797122289
Conviction Voting Dynamics-72-run-045,72,186,11185,0.4415834932607583,0.2,0.03215434083601286,54.064516129032256,0.11428571428571428,0.31668278837992336,0.472589146649736,0.4864716820469573,0.37204968944099387,0.31783782497258667,1,0.6612903225806451,0.36226322905036085,1,6220.367048921768,-0.8618283993339951
Conviction Voting Dynamics-72-run-048,72,189,7772,0.4508275408281294,0.2,0.03215951117543013,52.816326530612244,0.10909090909090909,0.3274152283344528,0.49105739579100954,0.5078344961602028,0.371767363071711,0.33102385266050444,1,0.6938775510204082,0.4014997561945087,1,6220.884308039598,-0.8756352186172083
Conviction Voting Dynamics-72-run-046,72,187,11052,0.44619722529447164,0.136986301369863,0.03215434083601286,61.484375,0.1232876712328767,0.3238593120669063,0.4568619102855009,0.4708669607136343,0.3707989449502256,0.31044714567636544,1,0.703125,0.37071739514565105,1,14141.799281184243,-0.7172842816429043
Conviction Voting Dynamics-72-run-047,72,188,9813,0.45334678743060625,0.1111111111111111,0.03215434083601286,63.08,0.07407407407407407,0.29227684117125113,0.47763745179083184,0.5019191604134768,0.4025764895330114,0.3515576775337721,1,0.6,0.3524529447551464,1,4505.791582972186,-0.9099224873144528
Conviction Voting Dynamics-72-run-051,72,192,9525,0.4470616282009177,0.09230769230769231,0.03215434083601286,61.285714285714285,0.13846153846153847,0.32306386489295036,0.46730459557964155,0.5081805188828531,0.3741041567128523,0.3133414965969031,1,0.7321428571428571,0.35717491780551264,1,53264.24039999842,0.06483182854010758
Conviction Voting Dynamics-72-run-050,72,191,10165,0.4305608763202592,0.15151515151515152,0.0321646831778707,56.07843137254902,0.22727272727272727,0.3084457486184036,0.4505454957158539,0.5129828638866043,0.3772821381517033,0.31801237524132414,1,0.6862745098039216,0.37280943742453126,1,8591.428852533129,-0.8091605419380566
Conviction Voting Dynamics-72-run-049,72,190,13386,0.43516087363243444,0.1111111111111111,0.03215951117543013,62.11267605633803,0.12345679012345678,0.3090740229172422,0.46738830612061744,0.4900965878587427,0.3810290621884825,0.3151523045711386,1,0.6901408450704225,0.34794953867197365,1,9308.134733410936,-0.8139164652674564
Conviction Voting Dynamics-72-run-052,72,193,7751,0.4060967041176562,0.16666666666666666,0.03215434083601286,56.583333333333336,0.1111111111111111,0.32425360451625523,0.470325478940397,0.5121949057685373,0.3762364849321372,0.32157409890113925,1,0.6041666666666666,0.34094613566648757,1,62453.49999999839,0.2485388715640046
Conviction Voting Dynamics-72-run-053,72,194,9162,0.4510760262628577,0.20634920634920634,0.03215434083601286,54.03636363636364,0.12698412698412698,0.3158916578625062,0.48214825686411017,0.4940868642010591,0.378487626934832,0.33133155451837737,1,0.6909090909090909,0.3828924503449803,1,28599.81885599275,-0.36483064465352627
Conviction Voting Dynamics-72-run-055,72,196,8774,0.43469416377586567,0.25,0.03215434083601286,49.05769230769231,0.07142857142857142,0.3181776191019601,0.4626781614373118,0.4792068470260466,0.3803238686779058,0.31025057245096505,1,0.6923076923076923,0.384481485250677,1,27505.21589145189,-0.45012959704038114
Conviction Voting Dynamics-72-run-054,72,195,10194,0.40883792322622664,0.18571428571428572,0.03215434083601286,55.483333333333334,0.14285714285714285,0.3268059549991541,0.45825841893396285,0.4692395725216473,0.36486246672582084,0.3117392653461087,0.9810126582278481,0.6166666666666667,0.3503125615482742,1,5142.358042786939,-0.8857739685807227
Conviction Voting Dynamics-72-run-059,72,200,10735,0.4580554553533798,0.07936507936507936,0.03215951117543013,64.10526315789474,0.09523809523809523,0.30965226458720585,0.4914429073760785,0.526395229454106,0.39169870846889465,0.34381420149288283,1,0.7017543859649122,0.36386812901866955,1,4512.328009070373,-0.9097918143807551
Conviction Voting Dynamics-72-run-058,72,199,8850,0.4308128450652831,0.19230769230769232,0.03215434083601286,54.62,0.038461538461538464,0.31857728526732737,0.4775537392143714,0.47667745355660496,0.3850931677018634,0.3172342735783405,1,0.6,0.3522470831822998,1,6747.52152695906,-0.850118836625587
Conviction Voting Dynamics-72-run-056,72,197,9995,0.41608512215658794,0.125,0.03215434083601286,60.67796610169491,0.078125,0.3156394081072587,0.47519040277007607,0.48672820420817625,0.3720885093167702,0.31718543091397156,1,0.6271186440677966,0.2999561418029314,1,57791.037999998414,0.1553292829230129
Conviction Voting Dynamics-72-run-057,72,198,7564,0.42598073757319604,0.16666666666666666,0.03215434083601286,56.84444444444444,0.16666666666666666,0.3384887109593477,0.4628849768897634,0.4730530536800352,0.3640441683919943,0.3035881168853903,0.9810126582278481,0.6444444444444445,0.37054749028060313,1,14314.484485663846,-0.7138320461342975
Conviction Voting Dynamics-72-run-060,72,201,11284,0.42070137216518166,0.16901408450704225,0.0321646831778707,57.676923076923075,0.08450704225352113,0.3198224458695141,0.4545120342771727,0.48382726572909934,0.37188347476161326,0.31297178773192336,1,0.6461538461538462,0.3761493418574547,1,14959.682830835196,-0.7009335662442158
Conviction Voting Dynamics-72-run-062,72,203,8319,0.42042242962484405,0.13559322033898305,0.0321646831778707,59.625,0.1864406779661017,0.33046268998482986,0.46181328046487585,0.5105641032361733,0.3655121591746499,0.2974824771598849,1,0.6875,0.38460466015522393,1,10187.480718331186,-0.7737078042926941
Conviction Voting Dynamics-72-run-063,72,204,8764,0.4487469277452529,0.10909090909090909,0.03215434083601286,63.6,0.09090909090909091,0.3188405797101449,0.5095148616550098,0.5446218108479235,0.38690005646527387,0.35110861995842585,1,0.72,0.4115854849849385,1,9306.502777529919,-0.8139490905063003
Conviction Voting Dynamics-72-run-061,72,202,10607,0.4403126814300304,0.140625,0.03215434083601286,60.472727272727276,0.140625,0.3029086693855981,0.47874818961678556,0.4740170926253527,0.38324922360248437,0.3305697018487525,1,0.6727272727272727,0.4119788827189846,1,12762.068192982944,-0.7448671696463736
Conviction Voting Dynamics-72-run-067,72,208,6166,0.418657847223155,0.125,0.03215434083601286,56.583333333333336,0.25,0.3263688945466351,0.4830570279679914,0.5161731837578942,0.3762939958592133,0.32172732902327256,0.9936708860759493,0.8055555555555556,0.39892737883835416,1,10609.816684738333,-0.7878938962417721
Conviction Voting Dynamics-72-run-065,72,206,10392,0.45142593100656464,0.16129032258064516,0.03215434083601286,59.280701754385966,0.08064516129032258,0.3005968979154782,0.47861062795217973,0.510051842380133,0.3905029052294128,0.33808054299494805,1,0.7017543859649122,0.3525371194424072,1,13589.837943451104,-0.7283188143073714
Conviction Voting Dynamics-72-run-064,72,205,11002,0.45002580597712,0.10294117647058823,0.03215434083601286,59.7,0.11764705882352941,0.3054183135704875,0.480834938642484,0.4962576042589083,0.38582389477530143,0.32845898616504027,1,0.6333333333333333,0.35246008838378245,1,35942.423263137774,-0.281457202843155
Conviction Voting Dynamics-72-run-068,72,209,9684,0.430723748063338,0.10294117647058823,0.03215434083601286,58.20754716981132,0.22058823529411764,0.3261735666031526,0.47544263414878285,0.5036984116785698,0.3668249908659116,0.328205998868257,1,0.6792452830188679,0.3600769142881339,1,6209.408239588378,-0.8758646423893599
Conviction Voting Dynamics-72-run-073,72,214,6685,0.45011837599161647,0.14285714285714285,0.03215951117543013,59.425,0.1836734693877551,0.327457006920785,0.47555888539981417,0.5057432288989847,0.3683610089998733,0.32156219117508056,0.9873417721518988,0.675,0.4066881351373345,1,52809.281699998406,0.17304058186977062
Conviction Voting Dynamics-72-run-072,72,213,8417,0.4386248610133636,0.06779661016949153,0.03215847697453049,61.77358490566038,0.1016949152542373,0.3292279379235901,0.4520839964916141,0.49116180596382486,0.36951258027160755,0.3038259524168249,1,0.660377358490566,0.33318932765405984,1,7110.990765695523,-0.8420451769662625
Conviction Voting Dynamics-72-run-071,72,212,10401,0.43617712211079324,0.16923076923076924,0.03215434083601286,60.706896551724135,0.1076923076923077,0.32758318487901106,0.4841586397230945,0.48131615546423934,0.37247969421882454,0.31367285992496186,1,0.7068965517241379,0.4703936816817033,1,5288.798569744763,-0.89426900656971
Conviction Voting Dynamics-72-run-066,72,207,12241,0.4364727202106592,0.21621621621621623,0.03215434083601286,57.13636363636363,0.10810810810810811,0.3069789415187831,0.4762766669646055,0.4886540805856924,0.3818197079066644,0.32296231358528027,1,0.7424242424242424,0.4174048257983747,1,15109.02819095951,-0.6979479291317571
Conviction Voting Dynamics-72-run-069,72,210,9709,0.4420315886984363,0.20689655172413793,0.03215434083601286,50.79245283018868,0.08620689655172414,0.3081446936711995,0.4790517023721007,0.4958339291916609,0.38680659670164935,0.3251887775938037,1,0.6792452830188679,0.28650721717431243,1,18382.501586960494,-0.591673666756373
Conviction Voting Dynamics-72-run-070,72,211,11427,0.4707626274591879,0.18461538461538463,0.03215434083601286,55.50877192982456,0.12307692307692308,0.29248339171576265,0.48311603593758967,0.525798383571209,0.4010511227902531,0.3532595377071466,1,0.7368421052631579,0.3506888041451219,1,7265.50620402978,-0.8386129606236667
Conviction Voting Dynamics-72-run-078,72,219,9387,0.42358207535166315,0.13559322033898305,0.03215434083601286,64.24528301886792,0.1016949152542373,0.32019734321667365,0.4724882017847815,0.4947478999172217,0.3771975997473418,0.32296440670414184,1,0.6981132075471698,0.39451082438418383,1,14813.555712672907,-0.6709498509851041
Conviction Voting Dynamics-72-run-077,72,218,8032,0.4463113731240152,0.16981132075471697,0.03215951117543013,57.95348837209303,0.18867924528301888,0.3107100379467236,0.4768423527709289,0.516431127906151,0.38556193601312544,0.3384857451712412,1,0.7209302325581395,0.3372969682361752,1,13727.233111108137,-0.6950800882391711
