run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Quorum Reach Rate,Proposal Rejection Rate,Final Gini,Final Treasury,Whale Influence,Governance Capture Risk,Voter Participation Rate,Unique Voter Count,Delegate Concentration,Single Entity Control,Collusion Threshold,Treasury Growth Rate
Realistic Baseline-run-087,,128,5289,0,0.01743323611292915,0.10211267605633803,1,0.700856926885914,12074.429919413593,0.021003833340192346,0.2970293103316928,0.03200871898054993,172,0.3164939345057456,0.03034714047039051,0.09047619047619047,-0.6882194085438667
Realistic Baseline-run-088,,129,5188,0,0.017440857259032133,0.11637931034482758,1,0.6895479936518059,12037.87199673221,0.01776561981385234,0.3003332159142106,0.030295566502463032,169,0.3268598099644327,0.030594692645462905,0.09523809523809523,-0.7335915701419116
Realistic Baseline-run-089,,130,5428,0,0.020976083226394965,0.11510791366906475,1,0.6983267717066202,12075.229326063249,0.023171578788594396,0.2745946305495416,0.03867762932511131,170,0.2718382966186787,0.030067980584431598,0.09047619047619047,-0.7232853314040681
Realistic Baseline-run-090,,131,5430,0,0.017591281299512655,0.10546875,1,0.6898385308504533,12068.156215162802,0.017509589869743034,0.29278577405111017,0.030691964285714256,172,0.30630567935299163,0.02992030906464361,0.09523809523809523,-0.6883251509095922
Realistic Baseline-run-091,,132,5716,0,0.021485086765696805,0.12758620689655173,1,0.7017360061268034,11906.940286757092,0.02710196804901085,0.2660563686658537,0.03889983579638752,168,0.24793386048134414,0.031361982034360136,0.09047619047619047,-0.6947518612688166
Realistic Baseline-run-092,,133,5599,0,0.02770061362292663,0.17328519855595667,1,0.700727481534221,12082.029233976753,0.03844077177546449,0.24436830916605592,0.05361870379920922,170,0.214621276478473,0.029067269417964656,0.09047619047619047,-0.6882774861671249
Realistic Baseline-run-093,,134,5175,0,0.014433704706965167,0.08571428571428572,1,0.698765663349751,12070.077767450084,0.01525523504518686,0.33104595225568245,0.024999999999999977,172,0.3640429612765675,0.030489688336942707,0.09047619047619047,-0.6883034534475284
Realistic Baseline-run-094,,135,5219,0,0.018902712850293102,0.10067114093959731,1,0.7001104168579111,12073.100731935552,0.02277725606558901,0.28820122799342507,0.034228187919463075,176,0.30694036888949217,0.02966797394196688,0.09047619047619047,-0.7194710829696012
Realistic Baseline-run-095,,136,5134,0,0.01667389294952249,0.1044776119402985,1,0.7009151651071428,12076.094303284746,0.021586225781966593,0.3309897165936468,0.03168088130774695,185,0.34546701437030064,0.02986684214534521,0.09047619047619047,-0.7195469893252674
Realistic Baseline-run-096,,137,5772,0,0.012865948429792495,0.08759124087591241,1,0.6983745234974807,12071.236735446866,0.013568081288779189,0.3643017062249192,0.021984706291275618,169,0.3913825276824848,0.030055804482863515,0.09047619047619047,-0.6881803465329532
Realistic Baseline-run-097,,138,6145,0,0.019511568166885335,0.11945392491467577,1,0.6985183677534801,12074.82289100789,0.022649038796539494,0.29799694058278453,0.036518771331058,179,0.28405895675625503,0.03090025060162588,0.09047619047619047,-0.7193907169718996
Realistic Baseline-run-098,,139,5942,0,0.016885997110491296,0.11507936507936507,1,0.6956263854219278,11729.281998899805,0.019912070912042397,0.3126369188943609,0.030045351473922885,174,0.33678760699971116,0.029262745768599722,0.09047619047619047,-0.7426320997489638
Realistic Baseline-run-099,,140,6180,0,0.019069224255429153,0.12751677852348994,1,0.6969741130696436,12073.401768239852,0.020352104673650572,0.2801349382040488,0.034164269734739516,182,0.3067170892713135,0.02947193539350813,0.09047619047619047,-0.6882429859376379
Realistic Baseline-run-100,,141,5919,0,0.01777364301933298,0.1263537906137184,1,0.6959193064835352,11858.167757408959,0.01978815850066156,0.3123300422301639,0.03154547017362899,173,0.328353255845032,0.029202651988820896,0.09047619047619047,-0.7339621633094101
