run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Proposal Rejection Rate,Governance Capture Risk,Single Entity Control,Avg Time to Decision,Proposal Abandonment Rate,Whale Influence,Delegate Concentration,Collusion Threshold,Avg Margin of Victory,Voter Participation Rate,Average Turnout,Quorum Reach Rate,Total Proposals,Governance Overhead,Final Treasury
Bicameral Attack Resistance-0_55-run-086,0.55,227,951,0.7037037037037037,0.2962962962962963,0.5129978772688105,0.025,17.19753086419753,0.03571428571428571,0.4526691021999828,0.49571143169145443,0.1,0.34615931549982837,0.36218820861677986,0.32240819628889694,1,84,78.87654320987654,6659.808123037448
Bicameral Attack Resistance-0_55-run-084,0.55,225,954,0.7789473684210526,0.22105263157894736,0.5148699559856813,0.025,18.673684210526314,0.04040404040404041,0.4488928152544462,0.498726488162429,0.1,0.34165146465224916,0.3569504569504568,0.31139920174532637,1,99,78.11578947368422,28386.807056190144
Bicameral Attack Resistance-0_55-run-088,0.55,229,876,0.7023809523809523,0.2976190476190476,0.504262309403344,0.025,17.892857142857142,0.045454545454545456,0.4342338523263219,0.4905221881900245,0.1,0.3005957357410353,0.3663419913419912,0.3278046506698766,1,88,80.5952380952381,7349.65414267129
Bicameral Attack Resistance-0_55-run-085,0.55,226,987,0.7586206896551724,0.2413793103448276,0.5098311804349793,0.025003125390673835,17.482758620689655,0.011363636363636364,0.4321765260503673,0.49088216993074596,0.09523809523809523,0.3648463208642571,0.356547619047619,0.3096621687028204,1,88,75.73563218390805,44969.0788666453
Bicameral Attack Resistance-0_55-run-083,0.55,224,1059,0.7346938775510204,0.2653061224489796,0.5230853448974486,0.025,17.336734693877553,0.07547169811320754,0.4416392363057349,0.48784559044456377,0.1,0.37500567717247135,0.350494159928122,0.30795778828234754,1,106,79.61224489795919,10662.024395305889
Bicameral Attack Resistance-0_55-run-089,0.55,230,876,0.6790123456790124,0.32098765432098764,0.5240508201728175,0.025,19.17283950617284,0.024096385542168676,0.4632235970587803,0.4993066644313718,0.1,0.2899718164161487,0.3656339644291451,0.32756265541484675,1,83,78.67901234567901,20757.484830460664
Bicameral Attack Resistance-0_55-run-087,0.55,228,1037,0.6964285714285714,0.30357142857142855,0.5034158570457287,0.025,18.383928571428573,0.02608695652173913,0.4587256359845296,0.48269336075350106,0.1,0.3498574578361769,0.3532505175983436,0.3062525797449546,1,115,76.16964285714286,14670.561531230836
Bicameral Attack Resistance-0_55-run-090,0.55,231,1008,0.7830188679245284,0.2169811320754717,0.5203379125096627,0.025,18.4811320754717,0.027522935779816515,0.4411201085029223,0.4934912443016397,0.1,0.3390700935722693,0.3697247706422018,0.3337017646900969,1,109,79.83962264150944,6479.586147793588
Bicameral Attack Resistance-0_55-run-091,0.55,232,1001,0.6804123711340206,0.31958762886597936,0.5007520964025775,0.025,19.54639175257732,0.03,0.4515372698712979,0.49299183765005933,0.1,0.32511449429036515,0.3572857142857142,0.32099922942807574,0.99,100,77.35051546391753,5453.228721551366
Bicameral Attack Resistance-0_55-run-092,0.55,233,989,0.6875,0.3125,0.5207812343371008,0.025006251562890724,16.8,0.024390243902439025,0.447778962892971,0.5042219514158396,0.09523809523809523,0.3193513058054344,0.3569105691056909,0.3048200507613679,1,82,76.825,53918.836999998544
Bicameral Attack Resistance-0_55-run-093,0.55,234,1030,0.7159090909090909,0.2840909090909091,0.5047476521535992,0.025,18.71590909090909,0,0.43525272602278436,0.490193594594078,0.1,0.3714498540487364,0.3566558441558442,0.31585387316771757,1,88,74.89772727272727,25971.809656810125
Bicameral Attack Resistance-0_55-run-094,0.55,235,1109,0.7701149425287356,0.22988505747126436,0.5075341124649205,0.025,17.126436781609197,0.03333333333333333,0.44368484133173924,0.4910632986483377,0.1,0.35213249338978103,0.3546560846560845,0.3179042529564118,1,90,77.04597701149426,4734.714394232117
Bicameral Attack Resistance-0_55-run-097,0.55,238,1104,0.7529411764705882,0.24705882352941178,0.5060704498036817,0.025,18.67058823529412,0.05555555555555555,0.44627322131985764,0.48586542401757504,0.1,0.32685311859716615,0.3611640211640212,0.3104426161592377,1,90,80.30588235294118,7034.665833035949
Bicameral Attack Resistance-0_55-run-096,0.55,237,1082,0.7156862745098039,0.28431372549019607,0.5061166996855816,0.025,18.666666666666668,0.02857142857142857,0.4466916363969957,0.4915383452944526,0.1,0.3366336942765489,0.35773242630385477,0.31582092572065956,1,105,77.33333333333333,8609.817289343817
Bicameral Attack Resistance-0_55-run-095,0.55,236,1179,0.7741935483870968,0.22580645161290322,0.521807384123123,0.025,17.301075268817204,0.03125,0.45245194645984527,0.49286783538861184,0.1,0.3116764663951608,0.36592261904761897,0.3201923287925036,1,96,79.3225806451613,58580.52999999852
Bicameral Attack Resistance-0_55-run-099,0.55,240,1127,0.7735849056603774,0.22641509433962265,0.5029560867661256,0.025,18.169811320754718,0.05357142857142857,0.44571636369149975,0.4947010799518487,0.1,0.31470950522295676,0.34634353741496565,0.30907914276065096,1,112,76.84905660377359,15239.375083607609
Bicameral Attack Resistance-0_55-run-098,0.55,239,1156,0.7127659574468085,0.2872340425531915,0.5250667652524551,0.025,18.914893617021278,0.04081632653061224,0.4410727239484868,0.4878341427902962,0.1,0.33802456994648034,0.35476190476190467,0.31271083146334827,1,98,77.67021276595744,11456.14720492383
Bicameral Attack Resistance-0_55-run-100,0.55,241,1164,0.7547169811320755,0.24528301886792453,0.520042161090575,0.025,16.9811320754717,0.03636363636363636,0.438061670605317,0.49529622917859073,0.1,0.352641413071868,0.3567965367965367,0.3129440340320279,1,110,77.75471698113208,6723.350196947704
Bicameral Attack Resistance-0_6-run-001,0.6,242,1052,0.7558139534883721,0.2441860465116279,0.4908342363772812,0.025,19.22093023255814,0.022727272727272728,0.4463956904901895,0.4830681443553738,0.1,0.3668389513764046,0.35324675324675314,0.30933900305354683,1,88,75.90697674418605,9129.077469473243
Bicameral Attack Resistance-0_6-run-002,0.6,243,1051,0.7341772151898734,0.26582278481012656,0.5097223286688032,0.025,18.240506329113924,0.036585365853658534,0.42286425214803164,0.49194398404320006,0.1,0.3934550132386041,0.3576655052264808,0.3148286264374506,1,82,77.9620253164557,8434.781626375861
Bicameral Attack Resistance-0_6-run-003,0.6,244,1179,0.8020833333333334,0.19791666666666666,0.49714467369144194,0.025,18.583333333333332,0.04950495049504951,0.433046498976323,0.4857569986457183,0.1,0.3651463307773111,0.3567656765676569,0.30675811445956697,1,101,78.82291666666667,15597.579025583449
Bicameral Attack Resistance-0_6-run-004,0.6,245,1111,0.7108433734939759,0.2891566265060241,0.5113389660088324,0.025,18.662650602409638,0.056818181818181816,0.4473069052029217,0.4939068084389582,0.1,0.3068454273433989,0.3531926406926406,0.31175369542674103,1,88,78.63855421686748,7148.953537805525
Bicameral Attack Resistance-0_6-run-006,0.6,247,1085,0.6736842105263158,0.3263157894736842,0.5171074817823941,0.025,17.442105263157895,0.04040404040404041,0.43407173811404837,0.48271348426523997,0.1,0.3347592895179508,0.34506974506974486,0.2903409987911278,1,99,75.51578947368421,14020.522408505713
Bicameral Attack Resistance-0_6-run-005,0.6,246,1135,0.7422680412371134,0.25773195876288657,0.5152510894848855,0.025,18.11340206185567,0.049019607843137254,0.449967949105844,0.48835347761492676,0.1,0.3093275867866091,0.34747899159663853,0.3031394726813134,0.9901960784313726,102,76.73195876288659,4907.4052808050155
Bicameral Attack Resistance-0_6-run-007,0.6,248,1056,0.7037037037037037,0.2962962962962963,0.5186120288844428,0.025,18.25925925925926,0,0.4498144482320945,0.5069476091626206,0.1,0.3153123298963214,0.3576719576719576,0.3263297740740782,1,81,75.11111111111111,8564.205092465578
Bicameral Attack Resistance-0_6-run-008,0.6,249,1184,0.72,0.28,0.49613081690010474,0.025,17.16,0.009900990099009901,0.4563296026175694,0.48748575702103847,0.1,0.34884790680869737,0.36459217350306444,0.32394955094532646,1,101,77.33,10963.944222914004
Bicameral Attack Resistance-0_6-run-010,0.6,251,1129,0.7341772151898734,0.26582278481012656,0.5182551543066986,0.025,18.873417721518987,0.024691358024691357,0.4533492067655118,0.5001546672248544,0.1,0.33407379356925976,0.361845972957084,0.3221225786116287,1,81,77.9113924050633,7742.447080889828
Bicameral Attack Resistance-0_6-run-011,0.6,252,1122,0.8227848101265823,0.17721518987341772,0.5044081249931192,0.025,20.59493670886076,0.07058823529411765,0.4258392430528994,0.48986497969685217,0.1,0.3416383719483091,0.35955182072829134,0.3128112856985105,0.9882352941176471,85,81.24050632911393,58589.55999999853
Bicameral Attack Resistance-0_6-run-009,0.6,250,1237,0.7009345794392523,0.29906542056074764,0.49864433899911764,0.025,18.64485981308411,0.07758620689655173,0.44842606932737905,0.4823119586367181,0.1,0.3433575249457721,0.3545566502463053,0.3078741396544762,1,116,80.7196261682243,27268.448810009635
Bicameral Attack Resistance-0_6-run-012,0.6,253,1079,0.7692307692307693,0.23076923076923078,0.5274079800829278,0.025,18.505494505494507,0.08080808080808081,0.4663521260211748,0.4929770223808869,0.1,0.31041231402759867,0.3616642616642615,0.3160554624951655,1,99,82.62637362637362,8551.2233209433
Bicameral Attack Resistance-0_6-run-013,0.6,254,1011,0.7297297297297297,0.2702702702702703,0.5174715682229956,0.025,18.513513513513512,0.013333333333333334,0.45461983113469806,0.4954896127078472,0.1,0.33516573235552477,0.36006349206349203,0.3081127489885093,1,75,76.63513513513513,12626.979751539831
Bicameral Attack Resistance-0_6-run-014,0.6,255,1094,0.7848101265822784,0.21518987341772153,0.5066665530350165,0.025,17.746835443037973,0.036585365853658534,0.4573899675727813,0.489596125481242,0.1,0.37665343585335825,0.36236933797909404,0.32692451447083304,1,82,78.9873417721519,9855.223510875618
Bicameral Attack Resistance-0_6-run-016,0.6,257,1152,0.7755102040816326,0.22448979591836735,0.5005778802851039,0.025,19.275510204081634,0,0.4467624244373633,0.48587441836131895,0.1,0.36907662973658756,0.35607385811467435,0.3060965635884122,1,98,74.77551020408163,7649.537469345144
Bicameral Attack Resistance-0_6-run-015,0.6,256,1215,0.7040816326530612,0.29591836734693877,0.5154595630851988,0.025,18.918367346938776,0.02,0.44493482349028307,0.49868059437101375,0.1,0.31651600497876553,0.3575714285714284,0.32084665376203,0.99,100,76.62244897959184,25567.135345910137
Bicameral Attack Resistance-0_6-run-017,0.6,258,1232,0.7920792079207921,0.2079207920792079,0.4967218787149345,0.025,19.742574257425744,0.04716981132075472,0.45620274381506926,0.49497420194259545,0.1,0.3359764963277995,0.36419586702605555,0.32019964962965247,1,106,80.26732673267327,12800.105005748126
Bicameral Attack Resistance-0_6-run-018,0.6,259,1269,0.6666666666666666,0.3333333333333333,0.5073359099874584,0.025,17.980392156862745,0.02857142857142857,0.4494365946882172,0.4884548151345558,0.1,0.3729934410732455,0.35541950113378673,0.3134276361940757,1,105,76.83333333333333,5695.444817315091
Bicameral Attack Resistance-0_6-run-021,0.6,262,1143,0.75,0.25,0.5404953372585032,0.025006251562890724,19.545454545454547,0.03296703296703297,0.43718531720722953,0.5084498133235339,0.09523809523809523,0.41442803482999047,0.3583464154892726,0.3194085904184232,1,91,77.81818181818181,23833.676298842558
Bicameral Attack Resistance-0_6-run-020,0.6,261,1189,0.6304347826086957,0.3695652173913043,0.5269210433747432,0.025,17.782608695652176,0.041666666666666664,0.44014571547155185,0.4859786395782348,0.1,0.32068644576390676,0.3603174603174601,0.31722930621078926,1,96,78.95652173913044,19237.23126627195
Bicameral Attack Resistance-0_6-run-019,0.6,260,1236,0.7032967032967034,0.2967032967032967,0.5136563029796286,0.025003125390673835,18.054945054945055,0.010869565217391304,0.44878905166184796,0.49221858054442325,0.09523809523809523,0.3188680440030494,0.3595755693581779,0.3147192615321596,1,92,76.34065934065934,11058.240881496033
Bicameral Attack Resistance-0_6-run-022,0.6,263,1269,0.7155963302752294,0.28440366972477066,0.5137963914708875,0.025,18.568807339449542,0.035398230088495575,0.4448583379769729,0.49756761728113547,0.1,0.3225026359687098,0.3607248209018119,0.318807561173023,1,113,78.53211009174312,13108.644850889812
Bicameral Attack Resistance-0_6-run-023,0.6,264,1195,0.7659574468085106,0.23404255319148937,0.5053160570811034,0.025,17.96808510638298,0.020833333333333332,0.44098644613304566,0.49177382230809774,0.1,0.3637643837938383,0.35892857142857143,0.3129614530469604,1,96,76.97872340425532,14920.294623030786
Bicameral Attack Resistance-0_6-run-024,0.6,265,1190,0.826530612244898,0.17346938775510204,0.510647495350856,0.025,18.244897959183675,0.0297029702970297,0.44141013939051155,0.500854150776433,0.1,0.37389508504765884,0.3594059405940594,0.31975079891665087,1,101,77.78571428571429,28904.67446362212
Bicameral Attack Resistance-0_6-run-025,0.6,266,1149,0.7415730337078652,0.25842696629213485,0.48706748473089895,0.025006251562890724,16.584269662921347,0.07291666666666667,0.44691785384169175,0.49330311819794903,0.09523809523809523,0.3586197823377594,0.35094246031746024,0.30362067877732235,0.9895833333333334,96,79.49438202247191,5153.572820157842
Bicameral Attack Resistance-0_6-run-026,0.6,267,1079,0.7534246575342466,0.2465753424657534,0.5224927598737361,0.025003125390673835,17.410958904109588,0.039473684210526314,0.44755963460703346,0.4949445604739289,0.09523809523809523,0.3645909745765684,0.35507518796992477,0.3157313892733304,0.9868421052631579,76,77.63013698630137,12134.99945280682
Bicameral Attack Resistance-0_6-run-027,0.6,268,1051,0.717948717948718,0.28205128205128205,0.5047405372160451,0.025,19.371794871794872,0.08235294117647059,0.4374890410908452,0.4963449335249399,0.1,0.29871934894487895,0.3514285714285713,0.30754229269443994,0.9764705882352941,85,80.42307692307692,5199.121630994721
Bicameral Attack Resistance-0_6-run-028,0.6,269,1158,0.7849462365591398,0.21505376344086022,0.5130900604655518,0.025,18.29032258064516,0.021052631578947368,0.4526602541433046,0.49666844546065847,0.1,0.33738716443697025,0.358345864661654,0.3279748055889092,1,95,76.87096774193549,8105.944396936536
Bicameral Attack Resistance-0_6-run-030,0.6,271,1152,0.7553191489361702,0.24468085106382978,0.505388837646064,0.025,18.78723404255319,0.010526315789473684,0.4509797724995812,0.4909439359297359,0.1,0.35646585509577694,0.3680701754385964,0.32268664716586337,1,95,78.11702127659575,5662.4781684971085
Bicameral Attack Resistance-0_6-run-029,0.6,270,1196,0.7346938775510204,0.2653061224489796,0.5058565322048555,0.025,18.755102040816325,0.02,0.43995250616773646,0.49299842670697636,0.1,0.3835637257937765,0.35776190476190467,0.3113600200011102,1,100,76.66326530612245,9595.48482492922
Bicameral Attack Resistance-0_6-run-031,0.6,272,1230,0.8695652173913043,0.13043478260869565,0.5058072389903079,0.025003125390673835,18.097826086956523,0.05154639175257732,0.4483287412909906,0.5017263520701989,0.09523809523809523,0.3218660451265555,0.3606774668630338,0.31904155457589606,1,97,79.8586956521739,11613.946800240743
Bicameral Attack Resistance-0_6-run-032,0.6,273,1143,0.75,0.25,0.5261612087855956,0.025,17.59090909090909,0.043478260869565216,0.4452780385540331,0.49759047699687264,0.1,0.3156689545389354,0.3611801242236023,0.3172899042109302,1,92,79.29545454545455,4676.586130289277
Bicameral Attack Resistance-0_6-run-034,0.6,275,1114,0.7821782178217822,0.21782178217821782,0.5134045831246574,0.025,18.14851485148515,0,0.4523958518402636,0.4952811286241497,0.1,0.3258298142305262,0.36473361621876454,0.3223491793237487,1,101,76.5940594059406,9654.597405649238
Bicameral Attack Resistance-0_6-run-033,0.6,274,1224,0.797979797979798,0.20202020202020202,0.511635977576868,0.025,17.7979797979798,0.04807692307692308,0.4575367774439485,0.49779098353894663,0.1,0.3576207055691756,0.3630494505494504,0.3230619135545783,1,104,80.0909090909091,7110.965037622169
Bicameral Attack Resistance-0_6-run-035,0.6,276,1216,0.75,0.25,0.5211865919368347,0.025003125390673835,18.78,0.009900990099009901,0.4543408654281127,0.49907423820638713,0.09523809523809523,0.3326494940748972,0.35940594059405917,0.32043525387380123,1,101,76.23,63696.99999999856
Bicameral Attack Resistance-0_6-run-036,0.6,277,1228,0.7128712871287128,0.2871287128712871,0.5131095601625419,0.025,18.14851485148515,0.019417475728155338,0.4353152225359934,0.4957352166418166,0.1,0.3222613591186903,0.36088765603328704,0.31482121085178477,0.9902912621359223,103,77.2871287128713,5112.814938511097
Bicameral Attack Resistance-0_6-run-037,0.6,278,1248,0.8288288288288288,0.17117117117117117,0.4997202596872382,0.025,17.576576576576578,0.034782608695652174,0.4384786749207596,0.48113642082687497,0.1,0.3726473786693301,0.3542443064182193,0.3113100613714458,1,115,77.07207207207207,10021.902976302426
Bicameral Attack Resistance-0_6-run-038,0.6,279,1089,0.7763157894736842,0.2236842105263158,0.5158855442864345,0.025006251562890724,19.56578947368421,0.05,0.4374655039330051,0.49380325263480873,0.09523809523809523,0.4029463003941294,0.35291666666666666,0.3025746636763645,1,80,78.01315789473684,4963.6174140848225
Bicameral Attack Resistance-0_6-run-039,0.6,280,1125,0.775,0.225,0.5164794506236356,0.025003125390673835,18.65,0.058823529411764705,0.44545064077909496,0.49979125702733707,0.09523809523809523,0.33762257327509293,0.3515966386554622,0.3131110184574969,1,85,78.45,7793.417321287305
Bicameral Attack Resistance-0_6-run-040,0.6,281,1238,0.68,0.32,0.49997179084849125,0.025,18.37,0.02912621359223301,0.46351267917724476,0.4903451962863619,0.1,0.3095524597367359,0.3555709662505779,0.3143218588853539,1,103,76.91,46451.43526999853
Bicameral Attack Resistance-0_6-run-041,0.6,282,1111,0.6904761904761905,0.30952380952380953,0.5092370069779366,0.025,19.714285714285715,0.023255813953488372,0.46273814292693793,0.4982455924529232,0.1,0.3148286021868084,0.36029900332225906,0.3249774952428941,1,86,77.46428571428571,4975.3961743278205
Bicameral Attack Resistance-0_6-run-042,0.6,283,1117,0.7701149425287356,0.22988505747126436,0.5271383710871183,0.025,18.770114942528735,0.03333333333333333,0.45076188959398444,0.505776948972382,0.1,0.31908727964450057,0.36010582010582015,0.3168941923973088,1,90,78.22988505747126,13402.408067076105
Bicameral Attack Resistance-0_6-run-044,0.6,285,1168,0.8172043010752689,0.1827956989247312,0.5047147520455678,0.025,19.0752688172043,0.06060606060606061,0.4579968752148374,0.4937849970006304,0.1,0.3597603229142292,0.35680615680615674,0.308378602423461,1,99,79.76344086021506,10469.37890297165
Bicameral Attack Resistance-0_6-run-045,0.6,286,1069,0.7831325301204819,0.21686746987951808,0.5003743035157694,0.025003125390673835,17.096385542168676,0.03488372093023256,0.44070694460797116,0.4836801824012932,0.09523809523809523,0.33932046334519683,0.36699889258028784,0.3185762703889102,1,86,79.855421686747,9655.29717114602
Bicameral Attack Resistance-0_6-run-043,0.6,284,1252,0.65,0.35,0.5189256542489582,0.025,17.78,0.05660377358490566,0.4617334742174986,0.49130418033374496,0.1,0.3173282385683567,0.3520664869721472,0.31251054233806397,1,106,78.37,58671.52999999856
Bicameral Attack Resistance-0_6-run-046,0.6,287,1141,0.7701149425287356,0.22988505747126436,0.4992931920487415,0.025,17.862068965517242,0.06451612903225806,0.44099509012652377,0.476955712897143,0.1,0.369262537453087,0.3530977982590887,0.3026587894981521,1,93,79.26436781609195,13281.64273687396
Bicameral Attack Resistance-0_6-run-047,0.6,288,1171,0.7058823529411765,0.29411764705882354,0.5254112329983107,0.025,17.50588235294118,0.022988505747126436,0.4463363601082604,0.5056984560754773,0.1,0.3016146006381436,0.3530377668308701,0.3085524206847331,1,87,75.88235294117646,63498.99999999858
Bicameral Attack Resistance-0_6-run-048,0.6,289,1161,0.7872340425531915,0.2127659574468085,0.5201831381766782,0.025003125390673835,18.97872340425532,0.030927835051546393,0.43750426864981257,0.504251076867316,0.09523809523809523,0.34306391992900026,0.36804123711340203,0.32255597378093565,1,97,79.75531914893617,4649.38238995335
Bicameral Attack Resistance-0_6-run-049,0.6,290,1203,0.7741935483870968,0.22580645161290322,0.5041309543218125,0.025003125390673835,17.70967741935484,0.010638297872340425,0.45407958776651025,0.4893592676174728,0.09523809523809523,0.33807797215087426,0.3620060790273556,0.31362772004842293,1,94,76.83870967741936,63575.49999999857
Bicameral Attack Resistance-0_6-run-050,0.6,291,1222,0.7238095238095238,0.2761904761904762,0.5224406385231206,0.025,17.666666666666668,0.027777777777777776,0.43777777648185856,0.4929440815629439,0.1,0.3757894131405657,0.3583774250440917,0.3169730722896375,1,108,77.4095238095238,7439.903719339035
Bicameral Attack Resistance-0_6-run-051,0.6,292,1242,0.7614678899082569,0.23853211009174313,0.5037801566755492,0.025,17.853211009174313,0.043859649122807015,0.44384498410716927,0.5006675025959721,0.1,0.3171238197679065,0.3526733500417711,0.3118643612129841,1,114,77.45871559633028,18076.67420108412
Bicameral Attack Resistance-0_6-run-052,0.6,293,1159,0.7411764705882353,0.25882352941176473,0.5231485742729716,0.025,19.24705882352941,0.03409090909090909,0.45268504498579,0.5022122470944897,0.1,0.337579628946804,0.3589285714285713,0.3235683736112194,1,88,78.03529411764706,6252.183329994695
Bicameral Attack Resistance-0_6-run-053,0.6,294,1123,0.6829268292682927,0.3170731707317073,0.5223743169787076,0.025,19.329268292682926,0.03529411764705882,0.44818015654875804,0.49275244818492314,0.1,0.3576836703708075,0.36145658263305314,0.31754400979977043,1,85,78.6829268292683,63556.499999998574
Bicameral Attack Resistance-0_6-run-055,0.6,296,1203,0.7802197802197802,0.21978021978021978,0.5152502511380083,0.025,17.12087912087912,0.010869565217391304,0.46614972698094564,0.49689334244485567,0.1,0.3285182310022347,0.36102484472049673,0.32867258109707675,1,92,76.64835164835165,5445.755352381864
Bicameral Attack Resistance-0_6-run-054,0.6,295,1184,0.7047619047619048,0.29523809523809524,0.4999746069962742,0.025,18.704761904761906,0.009433962264150943,0.4454800135894476,0.4907671514442728,0.1,0.3365635910970446,0.35893980233602873,0.3109302225578331,1,106,76.0952380952381,10635.202181404797
Bicameral Attack Resistance-0_6-run-056,0.6,297,1117,0.711340206185567,0.28865979381443296,0.5216655748879729,0.025003125390673835,19.1340206185567,0.020202020202020204,0.45202357569760887,0.5009031418134152,0.09523809523809523,0.34285754097461657,0.36435786435786427,0.3156310221568375,1,99,78.09278350515464,7684.467857162981
Bicameral Attack Resistance-0_6-run-057,0.6,298,1112,0.7127659574468085,0.2872340425531915,0.5137019977506403,0.025003125390673835,18.52127659574468,0.04081632653061224,0.4418461084896637,0.49229709950402495,0.09523809523809523,0.30549199295495133,0.3505344995140912,0.3083599111692656,1,98,76.74468085106383,63649.49999999854
Bicameral Attack Resistance-0_6-run-059,0.6,300,1037,0.7976190476190477,0.20238095238095238,0.48609178782958423,0.025,18.285714285714285,0.023255813953488372,0.4310553700900523,0.48242504784467094,0.1,0.3620795684873097,0.36196013289036544,0.3133394324631857,1,86,77.82142857142857,9869.667292185799
Bicameral Attack Resistance-0_6-run-058,0.6,299,1232,0.7450980392156863,0.2549019607843137,0.48874536352948567,0.025,17.41176470588235,0.04672897196261682,0.4361308390185065,0.47817622278486205,0.1,0.3380846017436965,0.35758789497107246,0.31076018371573827,1,107,78.77450980392157,43023.82691840861
Bicameral Attack Resistance-0_6-run-060,0.6,301,1171,0.6595744680851063,0.3404255319148936,0.502730924407261,0.025,17.54255319148936,0.050505050505050504,0.4450031050705026,0.4947436722614988,0.1,0.3507189428038473,0.35911495911495894,0.31952062642501833,1,99,79.42553191489361,6869.585312895316
Bicameral Attack Resistance-0_6-run-061,0.6,302,1175,0.7078651685393258,0.29213483146067415,0.5107739496943146,0.025003125390673835,17.97752808988764,0.02197802197802198,0.45040722271885736,0.503905399299003,0.09523809523809523,0.3572147740066999,0.35248560962846676,0.3162509860675771,1,91,75.68539325842697,8556.181372846764
Bicameral Attack Resistance-0_6-run-062,0.6,303,1169,0.7840909090909091,0.2159090909090909,0.5073135568215197,0.025006251562890724,17,0.08333333333333333,0.42490879451005575,0.4860226647096151,0.09523809523809523,0.37716513427931186,0.3520337301587302,0.30816881282628744,1,96,80.64772727272727,9401.847977511838
Bicameral Attack Resistance-0_6-run-063,0.6,304,1120,0.8470588235294118,0.15294117647058825,0.5261255092137898,0.025,18.223529411764705,0.011627906976744186,0.44284729546468954,0.5008449532838404,0.1,0.3709613225614007,0.3650055370985603,0.32851460844746605,1,86,77.55294117647058,10926.841068255688
Bicameral Attack Resistance-0_6-run-064,0.6,305,1218,0.7311827956989247,0.26881720430107525,0.5083046221529891,0.025003125390673835,17.892473118279568,0.010638297872340425,0.4481761485921126,0.4994500275805556,0.09523809523809523,0.31671075977127083,0.35856129685916893,0.31741004274772766,1,94,76.10752688172043,7301.89320715515
Bicameral Attack Resistance-0_6-run-066,0.6,307,1207,0.7766990291262136,0.22330097087378642,0.5076762737351536,0.025,18.29126213592233,0.037383177570093455,0.43560439410492724,0.48925759185658135,0.1,0.3296279970934594,0.3639074321317311,0.3228236574404425,1,107,79.3883495145631,8146.673849727831
Bicameral Attack Resistance-0_6-run-065,0.6,306,1236,0.6632653061224489,0.336734693877551,0.5067831104341917,0.025,18.489795918367346,0.02,0.4475164688203532,0.49138751715658835,0.1,0.32619094886082545,0.3657142857142856,0.32255601631307096,1,100,78.36734693877551,12583.637255327212
Bicameral Attack Resistance-0_6-run-067,0.6,308,1203,0.7954545454545454,0.20454545454545456,0.5339179555021462,0.025003125390673835,18.125,0.011235955056179775,0.4419275039578415,0.49941432009049364,0.09523809523809523,0.35266431768676954,0.3642589620117708,0.3245780257568048,1,89,77.36363636363636,5430.759744679691
Bicameral Attack Resistance-0_6-run-068,0.6,309,1005,0.6973684210526315,0.3026315789473684,0.5273097809756356,0.025003125390673835,18.723684210526315,0.08433734939759036,0.47002907427731233,0.4963893684370995,0.09523809523809523,0.3070019160264286,0.35387263339070574,0.3192121985435748,1,83,81.15789473684211,14266.644315906175
Bicameral Attack Resistance-0_6-run-069,0.6,310,1149,0.6989247311827957,0.3010752688172043,0.5252810008688064,0.025,17.827956989247312,0.021052631578947368,0.4504048169142551,0.4967111956047717,0.1,0.3574073162875408,0.3664160401002506,0.32476777431455683,1,95,78.60215053763442,12942.825411062438
Bicameral Attack Resistance-0_6-run-070,0.6,311,1160,0.7865168539325843,0.21348314606741572,0.5154320207395997,0.025,17.89887640449438,0.043010752688172046,0.43843565757791453,0.5059534245288714,0.1,0.3419945197711155,0.3562211981566818,0.3134718392020372,1,93,78.1685393258427,11970.439679618146
Bicameral Attack Resistance-0_6-run-072,0.6,313,1081,0.759493670886076,0.24050632911392406,0.5372003564988888,0.025,19.139240506329113,0.07058823529411765,0.4303923850528862,0.5030012575058361,0.1,0.3139763043482045,0.3634173669467786,0.3128281268255969,1,85,82.11392405063292,4802.5019491389385
Bicameral Attack Resistance-0_6-run-071,0.6,312,1260,0.7184466019417476,0.2815533980582524,0.5043682421265392,0.025003125390673835,17.980582524271846,0.037383177570093455,0.43371484797106774,0.49711356698577175,0.09523809523809523,0.36278125921067417,0.35175789942145064,0.2994293294009914,0.9906542056074766,107,76.7378640776699,7933.550359827763
Bicameral Attack Resistance-0_6-run-073,0.6,314,1025,0.7432432432432432,0.25675675675675674,0.5308841600512201,0.025,18.14864864864865,0.075,0.45768265521184404,0.49828640974413196,0.1,0.3110358364037611,0.36232142857142857,0.3091846315437549,1,80,82.25675675675676,14132.193429298452
Bicameral Attack Resistance-0_6-run-076,0.6,317,1035,0.7088607594936709,0.2911392405063291,0.5052790331304742,0.025,19.860759493670887,0.04819277108433735,0.42775863178815615,0.47852267499365303,0.1,0.31506736940089924,0.3584050487664946,0.3040230595400165,1,83,79.07594936708861,58546.029999998565
Bicameral Attack Resistance-0_6-run-075,0.6,316,1169,0.7934782608695652,0.20652173913043478,0.5207006114789233,0.025003125390673835,18.5,0.02127659574468085,0.47434187475893513,0.501226104174123,0.09523809523809523,0.36961695679361084,0.3579533941236069,0.3120398713016768,1,94,76.80434782608695,63607.999999998574
