run_id,sweep_value,seed,duration_ms,ecosystem.Inter-DAO Proposal Count,ecosystem.Inter-DAO Proposal Success Rate,ecosystem.Collaboration Proposal Rate,ecosystem.Treaty Proposal Rate,ecosystem.Resource Sharing Rate,ecosystem.Joint Venture Rate,ecosystem.Inter-DAO Voting Participation,ecosystem.Cross-DAO Approval Alignment,ecosystem.Total Shared Budget,ecosystem.Resource Flow Volume,ecosystem.Ecosystem Treasury Total,dao-1.Proposal Pass Rate,dao-2.Proposal Pass Rate,dao-3.Proposal Pass Rate,dao-1.Voter Participation Rate,dao-2.Voter Participation Rate,dao-3.Voter Participation Rate,dao-1.Final Treasury,dao-2.Final Treasury,dao-3.Final Treasury,dao-1.Treasury Growth Rate,dao-2.Treasury Growth Rate,dao-3.Treasury Growth Rate
Inter-DAO Cooperation-asymmetric-treasury-run-022,asymmetric-treasury,848,377,55,0.18181818181818182,0.21818181818181817,0.16363636363636364,0.32727272727272727,0.2909090909090909,99.49049930431052,0.5272727272727272,188728.73447835445,9185.106535442173,11986.818687499997,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-023,asymmetric-treasury,849,402,62,0.11290322580645161,0.24193548387096775,0.3064516129032258,0.22580645161290322,0.22580645161290322,92.63510499378734,0.5161290322580645,146085.2927248925,11122.12426145561,32054.92705425874,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-024,asymmetric-treasury,850,401,53,0.18867924528301888,0.18867924528301888,0.39622641509433965,0.16981132075471697,0.24528301886792453,95.91975246030607,0.5471698113207547,139382.2404090315,39197.37738207914,34163.579642471865,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-025,asymmetric-treasury,851,346,57,0.2982456140350877,0.15789473684210525,0.22807017543859648,0.38596491228070173,0.22807017543859648,95.53037472234615,0.543859649122807,184867.65458248556,97301.95647338405,34032.29183418506,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-026,asymmetric-treasury,852,413,49,0.2653061224489796,0.1836734693877551,0.32653061224489793,0.20408163265306123,0.2857142857142857,87.20952639012124,0.6122448979591837,128617.5543256104,33162.94963588007,22064.159331033698,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-027,asymmetric-treasury,853,391,63,0.23809523809523808,0.3492063492063492,0.2222222222222222,0.25396825396825395,0.1746031746031746,96.56573918280748,0.5079365079365079,311986.6574369371,70533.74521667138,21999.023223941243,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-028,asymmetric-treasury,854,414,39,0.1794871794871795,0.23076923076923078,0.2564102564102564,0.28205128205128205,0.23076923076923078,94.3993062710126,0.41025641025641024,106600.22834315896,29343.43147324398,33952.51061027546,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-029,asymmetric-treasury,855,378,43,0.3953488372093023,0.3488372093023256,0.23255813953488372,0.06976744186046512,0.3488372093023256,97.35820595938532,0.6511627906976745,402200.19078813493,18748.387675732374,21570.148755171256,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-030,asymmetric-treasury,856,413,32,0.1875,0.25,0.34375,0.1875,0.21875,85.79922070230049,0.34375,113838.55300955474,0,11945.516736897789,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-031,asymmetric-treasury,857,409,46,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.2391304347826087,0.32608695652173914,88.14068748279675,0.45652173913043476,75896.25677093863,37119.66156726703,33969.443957138414,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-032,asymmetric-treasury,858,397,55,0.21818181818181817,0.23636363636363636,0.2909090909090909,0.32727272727272727,0.14545454545454545,92.77087572957669,0.4727272727272727,226806.0336727649,25446.53362594545,22072.114992428782,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-033,asymmetric-treasury,859,395,51,0.27450980392156865,0.11764705882352941,0.2549019607843137,0.45098039215686275,0.17647058823529413,91.96094777185156,0.5294117647058824,177548.7377308309,97904.66081001796,22147.43341587219,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-034,asymmetric-treasury,860,352,39,0.23076923076923078,0.15384615384615385,0.358974358974359,0.20512820512820512,0.28205128205128205,99.41240976503434,0.5384615384615384,103044.15379650891,15037.596717011184,23946.4905951128,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-035,asymmetric-treasury,861,444,56,0.19642857142857142,0.2857142857142857,0.3392857142857143,0.17857142857142858,0.19642857142857142,86.91344538277009,0.5535714285714286,74005.58454915881,13435.44899718836,32064.6952409906,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-036,asymmetric-treasury,862,372,49,0.2857142857142857,0.24489795918367346,0.30612244897959184,0.10204081632653061,0.3469387755102041,96.28753468526774,0.5102040816326531,182386.13154739141,32838.91832688823,22122.435671814485,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-037,asymmetric-treasury,863,385,52,0.28846153846153844,0.1346153846153846,0.34615384615384615,0.34615384615384615,0.17307692307692307,97.15845239290958,0.6538461538461539,122670.46953551471,46840.79739381559,22158.3009528718,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-038,asymmetric-treasury,864,374,54,0.2962962962962963,0.35185185185185186,0.2222222222222222,0.25925925925925924,0.16666666666666666,90.92398104459582,0.6851851851851852,228718.78224425018,60541.327039245516,22096.055507832534,,,,,,,,,,,,
