run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Quorum Reach Rate,Proposal Rejection Rate,Final Gini,Final Treasury,Whale Influence,Governance Capture Risk,Voter Participation Rate,Unique Voter Count,Delegate Concentration,Single Entity Control,Collusion Threshold,Treasury Growth Rate
Realistic Baseline-run-057,,98,3734,0.8181818181818182,0.008960569152626078,1,0.18181818181818182,0.8414613818680217,10289.29828934748,0.6775572765683964,0.704410156768188,0.021137290060269744,120,0.6955269079212473,0.27385733313372906,0.21728395061728395,-0.7609813396908514
Realistic Baseline-run-058,,99,5242,0.8620689655172413,0.008875457514291904,1,0.13793103448275862,0.8526082510620043,10289.33497636697,0.6148450120230607,0.6947397869391536,0.021457226512027958,117,0.711663778592817,0.2737952058367876,0.22469135802469137,-0.7609218109302971
Realistic Baseline-run-059,,100,3279,0.8695652173913043,0.011054436868552436,1,0.13043478260869565,0.8144040412122229,10286.71772494942,0.7312119718458467,0.7425921592166501,0.024485498475188043,91,0.7419365032475379,0.2696136404754326,0.2617283950617284,-0.7610399478561294
Realistic Baseline-run-060,,101,3271,0.9473684210526315,0.008372813951412901,1,0.05263157894736842,0.8564206170161559,10303.766080901067,0.7149696645793052,0.7749527595420215,0.021334677218996144,96,0.7678827190452907,0.25807225699375497,0.20493827160493827,-0.7605734654727141
Realistic Baseline-run-061,,102,4098,0.8717948717948718,0.009414223560512795,1,0.1282051282051282,0.8533389912287572,10291.445210004991,0.6572932366954929,0.7034705967024167,0.022951402939952424,131,0.7029676883581089,0.2846541786115571,0.20987654320987653,-0.7609026926375685
Realistic Baseline-run-062,,103,3378,0.9629629629629629,0.009218842394450038,1,0.037037037037037035,0.8213895962694815,10294.32119387309,0.6429079082872305,0.6245012052448748,0.02092337177576353,113,0.6360910226143871,0.26944110559025386,0.23209876543209876,-0.7610485357481992
Realistic Baseline-run-063,,104,3518,0.85,0.007454978857277391,1,0.15,0.8375999868933734,10333.59359593942,0.5518682628553383,0.6516708834430687,0.020254772666035873,87,0.665048199868727,0.2599416805041938,0.2123456790123457,-0.758972767428681
Realistic Baseline-run-064,,105,4402,0.8695652173913043,0.009248761758587059,1,0.13043478260869565,0.8487773856457008,10300.609229252066,0.7187982087219565,0.7025920944632611,0.019560325313488024,90,0.7121175838373822,0.26744537982747757,0.2,-0.7605883890800209
Realistic Baseline-run-065,,106,4284,0.8518518518518519,0.009874845157848856,1,0.14814814814814814,0.8380450257242495,10306.418933274948,0.7603039757191483,0.7762087338563052,0.022094002776225866,106,0.7493509790975844,0.2695605570309986,0.2222222222222222,-0.7605107141869755
Realistic Baseline-run-066,,107,4084,0.88,0.01094827753819896,1,0.12,0.8370720293200529,10287.21760941901,0.6880359716447267,0.7275526581244454,0.023091372228928004,108,0.7247617080007994,0.28911742385475714,0.23703703703703705,-0.760864324180352
