# Pairwise T-Test Comparisons
sweep_value_1,sweep_value_2,metric,t_statistic,df,p_value,significant,cohens_d,effect_interpretation
350,500,Quorum Reach Rate,-0.131609,192.181292,0.895431,false,-0.018612,negligible
350,500,Final Member Count,0,198,1,false,0,negligible
350,500,Total Proposals,-54.674627,189.415188,0,true,-7.732160,very_large
350,500,Avg Votes Per Proposal,-65.187270,194.058170,0,true,-9.218872,very_large
350,500,Participation Trend,-0.786008,161.103263,0.433017,false,-0.111158,negligible
350,500,Token Concentration Gini,0.527679,196.047275,0.598319,false,0.074625,negligible
350,500,Final Gini,0.542280,196.019589,0.588242,false,0.076690,negligible
350,500,Final Treasury,-1.312240,197.443908,0.190963,false,-0.185579,negligible
350,500,Governance Capture Risk,0.995105,179.789212,0.321023,false,0.140729,negligible
350,500,Single Entity Control,12.497476,162.028652,0,true,1.767410,very_large

# One-Way ANOVA Results
metric,f_statistic,df_between,df_within,p_value,significant
Proposal Pass Rate,1363.979311,4,495,0,true
Average Turnout,122.687617,4,495,0,true
Voter Participation Rate,616.801394,4,495,0,true
Delegate Concentration,98.846035,4,495,0,true
Whale Influence,107.270237,4,495,0,true
Voter Concentration Gini,47.356035,4,495,0,true
Unique Voter Count,27411.208708,4,495,0,true
Voter Retention Rate,14.436483,4,495,0.000000,true
Quorum Reach Rate,0.459990,4,495,0.765110,false
Final Member Count,0,4,495,1,false
Total Proposals,15289.088692,4,495,0,true
Avg Votes Per Proposal,33926.974602,4,495,0,true
Participation Trend,0.181698,4,495,0.947866,false
Token Concentration Gini,15.753090,4,495,0.000000,true
Final Gini,15.774077,4,495,0.000000,true
Final Treasury,11.493923,4,495,0.000000,true
Governance Capture Risk,191.775035,4,495,0,true
Single Entity Control,906.714293,4,495,0,true

# Power Analysis
current_runs_per_config,100
recommended_runs,63
current_power,0.955248
minimum_effect_detectable,0.395980
