# Pairwise T-Test Comparisons
sweep_value_1,sweep_value_2,metric,t_statistic,df,p_value,significant,cohens_d,effect_interpretation
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,Avg Margin of Victory,-29.063280,42.567210,0,true,-7.504107,very_large
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,Proposal Rate,-1.116945,55.624491,0.268819,false,-0.288394,small
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,Total Proposals,-1.116945,55.624491,0.268819,false,-0.288394,small
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Proposal Pass Rate,59.409625,46.059447,0,true,15.339499,very_large
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Quorum Reach Rate,104.638668,34.126698,0,true,27.017588,very_large
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Avg Time to Decision,0.114757,55.047183,0.909055,false,0.029630,negligible
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Proposal Abandonment Rate,-0.427604,56.708306,0.670559,false,-0.110407,negligible
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Proposal Rejection Rate,-59.409625,46.059447,0,true,-15.339499,very_large
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Governance Overhead,43.651052,34.820173,0,true,11.270653,very_large
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,Average Turnout,37.285909,50.157982,0,true,9.627180,very_large
