run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Quorum Reach Rate,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Average Turnout,Avg Margin of Victory,Proposal Rate,Total Proposals
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-048,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,952,18863,0.9772727272727273,1,784.25,0,0.022727272727272728,73.11363636363636,0.2396804934768283,0.5543314290861133,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-048,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1052,18082,1,1,898.7083333333334,0,0,75.04166666666667,0.2198782234007233,0.5591774225946751,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-048,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1152,16056,1,1,741.3214285714286,0,0,96.64285714285714,0.21401691401571843,0.7234906526986276,1.6500000000000001,33
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-048,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1252,23698,0.98,1,910.34,0,0.02,78.18,0.20660509667097401,0.6135507802281507,2.7,54
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-048,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1352,19374,1,1,949.9761904761905,0,0,76.9047619047619,0.220404894434503,0.6849504396473334,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-049,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,553,18569,0.9210526315789473,1,1091.9473684210527,0,0.07894736842105263,85.39473684210526,0.2641089205385771,0.47049087135111667,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-049,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,653,19663,0.9516129032258065,1,970.8548387096774,0,0.04838709677419355,75.25806451612904,0.2191621569045274,0.3878863743433383,3.15,63
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-049,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,753,17868,1,1,705.741935483871,0,0,81.25806451612904,0.21995640553230383,0.48460605971800375,1.55,31
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-049,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,853,25666,0.9696969696969697,1,969.3030303030303,0,0.030303030303030304,81.95454545454545,0.22322737056032194,0.4038839947591991,3.45,69
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-049,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,953,20380,0.9772727272727273,1,926.0909090909091,0,0.022727272727272728,75.5909090909091,0.21702325120233557,0.6406092259827239,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-049,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1053,17133,0.9761904761904762,1,856.6190476190476,0,0.023809523809523808,76.30952380952381,0.2131883352124883,0.4264539808315022,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-049,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1153,17436,0.9743589743589743,1,947.7435897435897,0,0.02564102564102564,78.41025641025641,0.22820617313232577,0.5627983598500013,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-049,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1253,17759,0.9722222222222222,1,932.4444444444445,0,0.027777777777777776,75.27777777777777,0.2312251981492194,0.547512555705102,1.8499999999999999,37
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-049,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1353,22610,0.9838709677419355,1,737.1129032258065,0,0.016129032258064516,76.56451612903226,0.21160734291843653,0.5916356113752249,3.15,63
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-050,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,554,21780,0.9583333333333334,1,802.5,0,0.041666666666666664,89.39583333333333,0.23427821746372052,0.5105344391228589,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-050,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,654,18725,0.926829268292683,1,1066.8292682926829,0,0.07317073170731707,72.51219512195122,0.2263739108952036,0.377985196747462,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-050,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,754,18502,0.9534883720930233,1,1017.5116279069767,0,0.046511627906976744,74.74418604651163,0.22483603399165475,0.5396245220471194,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-050,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,854,18244,1,1,888.6046511627907,0,0,86.06976744186046,0.28664910046733255,0.5191469419418678,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-050,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,954,19746,1,1,842.6470588235294,0,0,73.03921568627452,0.2292167170187878,0.5589444118514146,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-050,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1054,18563,1,1,943.6578947368421,0,0,70.13157894736842,0.2371220824338393,0.45054912367021016,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-050,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1154,19122,0.9696969696969697,1,832.060606060606,0,0.030303030303030304,88.75757575757575,0.25386511736279027,0.5754820741977219,1.7999999999999998,36
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-050,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1254,16533,0.9807692307692307,0.9818181818181818,894.3076923076923,0,0.019230769230769232,75.4423076923077,0.2116852517742025,0.6016845596744586,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-050,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1354,21113,0.9821428571428571,1,1000.875,0,0.017857142857142856,73.46428571428571,0.22039306803294806,0.6673710411111003,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-051,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,555,15728,1,1,920.0869565217391,0,0,85.26086956521739,0.25192587052043885,0.49495205293857897,1.2,24
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-051,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,655,21159,0.96,1,849.12,0,0.04,76.52,0.22680010615351,0.49737490276462837,2.55,51
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-051,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,755,23554,0.975609756097561,1,1042.7560975609756,0,0.024390243902439025,71.21951219512195,0.2307779103502068,0.4251867266646263,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-051,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,855,24886,1,1,908.2448979591836,0,0,75.38775510204081,0.2651307133683094,0.5574516976359517,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-051,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,955,20237,1,1,878.4102564102565,0,0,69.94871794871794,0.22302923467880134,0.5961329467160247,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-051,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1055,14803,0.9642857142857143,1,818.2142857142857,0,0.03571428571428571,88.17857142857143,0.2082312938346466,0.6441639639468463,1.6,32
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-051,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1155,17681,0.9565217391304348,1,848.4782608695652,0,0.043478260869565216,85.15217391304348,0.2463042120610116,0.6644059742968729,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-051,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1255,19220,0.9555555555555556,1,931.9333333333333,0,0.044444444444444446,73.66666666666667,0.24754718944614673,0.5836525146734559,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-051,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1355,20439,0.9782608695652174,1,983.1086956521739,0,0.021739130434782608,75.3913043478261,0.22416449153519627,0.526764255730815,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-052,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,556,20765,1,1,925.655737704918,0,0,79.01639344262296,0.24799436649205586,0.4391803446036919,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-052,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,656,21663,0.9464285714285714,1,815.6785714285714,0,0.05357142857142857,78.26785714285714,0.22634122009480973,0.467790095532401,2.9000000000000004,58
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-052,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,756,19441,0.9777777777777777,1,946.6222222222223,0,0.022222222222222223,73.17777777777778,0.2203032486604142,0.45157718526651197,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-052,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,856,18554,0.9767441860465116,1,1101.6744186046512,0,0.023255813953488372,77.48837209302326,0.2906992437194686,0.6101894232136185,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-052,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,956,20591,0.9642857142857143,1,862.0535714285714,0,0.03571428571428571,76.28571428571429,0.2409124626022097,0.5180205088879666,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-052,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1056,17200,0.9714285714285714,1,1029.6,0,0.02857142857142857,76.48571428571428,0.22209861900622202,0.5547620140542452,1.95,39
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-052,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1156,17758,1,1,872.6739130434783,0,0,77.82608695652173,0.2699754190017885,0.523116920393913,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-052,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1256,22744,1,1,901.9636363636364,0,0,74.45454545454545,0.23016311835933967,0.6008435449689578,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-052,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1356,14824,1,1,1065.2222222222222,0,0,64.11111111111111,0.228233185617168,0.6435304230828226,1.8499999999999999,37
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-053,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,557,21074,0.9285714285714286,0.9787234042553191,975.5,0,0.07142857142857142,87.35714285714286,0.24695577390014983,0.4465697684232748,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-053,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,657,18941,0.975,1,902.7,0,0.025,64.975,0.2177552790875261,0.4613031761342275,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-053,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,757,22190,0.9649122807017544,1,936.6666666666666,0,0.03508771929824561,80.28070175438596,0.218547571276871,0.4828947627280807,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-053,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,857,21001,0.9555555555555556,1,843.9555555555555,0,0.044444444444444446,83.22222222222223,0.2258363930210642,0.49176278756183783,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-053,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,957,17822,0.9714285714285714,1,886.6,0,0.02857142857142857,64.82857142857142,0.24697798052161488,0.5475214117308337,1.7500000000000002,35
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-053,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1057,21792,1,1,935.9818181818182,0,0,76.67272727272727,0.21656618681371567,0.5723319991665202,2.9000000000000004,58
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-053,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1157,18564,1,1,944.2093023255813,0,0,86.44186046511628,0.24674492969296893,0.6898735671923539,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-053,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1257,20190,0.9807692307692307,1,893.8846153846154,0,0.019230769230769232,74.98076923076923,0.2209481331282285,0.5127222550108844,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-053,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1357,22259,1,1,932.3478260869565,0,0,76.54347826086956,0.2368636111064189,0.6418783339135619,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-054,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,558,22612,1,1,828,0,0,80.57142857142857,0.25338347030986935,0.5077044907254205,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-054,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,658,20355,1,1,777.5581395348837,0,0,82.97674418604652,0.21221436149124745,0.47451482627500363,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-054,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,758,23281,0.9433962264150944,1,903.622641509434,0,0.05660377358490566,77.13207547169812,0.21463362639631453,0.47093361275449447,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-054,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,858,19443,0.9814814814814815,1,834.2222222222222,0,0.018518518518518517,82.5,0.2537351240422575,0.47929116087973833,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-054,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,958,19494,1,1,795.7777777777778,0,0,79.64444444444445,0.22253763598181567,0.6745415958050442,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-054,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1058,19156,0.9583333333333334,1,913.6458333333334,0,0.041666666666666664,77.25,0.22570042162648848,0.4764630354420727,2.55,51
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-054,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1158,19662,0.9824561403508771,1,1055.017543859649,0,0.017543859649122806,75.28070175438596,0.2259887549441739,0.6007919718637778,3,60
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-054,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1258,24266,1,1,902.9347826086956,0,0,82.26086956521739,0.21606348749857207,0.6158936797892889,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-054,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1358,21158,0.9838709677419355,1,888.6451612903226,0,0.016129032258064516,72.48387096774194,0.23130733564132056,0.6534436177195693,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-055,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,559,20179,1,1,808.3783783783783,0,0,89.4054054054054,0.26420415168829126,0.5209418741467879,1.9,38
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-055,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,659,19792,0.9636363636363636,0.9821428571428571,1036.1636363636364,0,0.03636363636363636,70.58181818181818,0.2286557164789416,0.4809670780158938,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-055,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,759,24777,0.9655172413793104,0.9838709677419355,887.0172413793103,0,0.034482758620689655,79.75862068965517,0.21493875633883022,0.4621295022100917,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-055,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,859,21260,0.9833333333333333,1,884.6333333333333,0,0.016666666666666666,85.16666666666667,0.26168826245976945,0.5185447969722248,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-055,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,959,22418,0.9615384615384616,1,922.5,0,0.038461538461538464,74.46153846153847,0.22602450770740865,0.4987739200276323,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-055,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1059,18506,0.98,1,825.32,0,0.02,67.14,0.23839321611757266,0.45241826682087577,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-055,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1159,21483,0.9565217391304348,1,853.4130434782609,0,0.043478260869565216,80.8913043478261,0.21833802155601142,0.5421907353823886,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-055,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1259,16852,0.9791666666666666,1,957.2708333333334,0,0.020833333333333332,71.08333333333333,0.23347997683787158,0.5676822093233852,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-055,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1359,18079,1,1,933.5283018867924,0,0,84.30188679245283,0.21027514213341186,0.6240018167327919,3,60
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-056,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,560,20231,1,1,944.7441860465116,0,0,80.79069767441861,0.2514911711129776,0.47037639512308993,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-056,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,660,17604,1,1,941.5348837209302,0,0,70.23255813953489,0.2215440070725161,0.5361351324171154,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-056,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,760,18460,0.9767441860465116,1,1069.4651162790697,0,0.023255813953488372,71.95348837209302,0.22750974018860345,0.37224692327144143,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-056,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,860,18970,1,1,990.9655172413793,0,0,79.6896551724138,0.22771974085910504,0.5738151901928975,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-056,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,960,19732,1,1,841.0714285714286,0,0,67.48214285714286,0.23227370137793946,0.5520090833255955,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-056,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1060,18595,1,1,850.1818181818181,0,0,79.68181818181819,0.22098449663609324,0.5500157326666271,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-056,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1160,17150,1,1,820.3488372093024,0,0,79.30232558139535,0.2546558238209928,0.571354289818774,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-056,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1260,20806,0.9827586206896551,1,813.3103448275862,0,0.017241379310344827,79.60344827586206,0.21799309122004615,0.5578359435873751,3.05,61
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-056,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1360,19977,0.9830508474576272,1,896.8813559322034,0,0.01694915254237288,73.10169491525424,0.2400980448990661,0.5306011325492005,3,60
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-057,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,561,32042,0.9122807017543859,1,924.8771929824561,0,0.08771929824561403,81.45614035087719,0.24170661756690284,0.42144511686435987,2.9000000000000004,58
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-057,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,661,16596,0.9047619047619048,0.9782608695652174,947.952380952381,0,0.09523809523809523,77.69047619047619,0.2254297014096626,0.43840463624474574,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-057,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,761,21655,0.9782608695652174,0.9795918367346939,906.2826086956521,0,0.021739130434782608,77.65217391304348,0.21999981189188503,0.4421985688024037,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-057,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,861,20508,0.9777777777777777,1,890.3555555555556,0,0.022222222222222223,81.8,0.2854389910506771,0.48812344995540424,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-057,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,961,17304,0.9555555555555556,1,836.4888888888889,0,0.044444444444444446,73.73333333333333,0.22049188036630807,0.47494962930121454,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-057,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1061,21637,0.9591836734693877,1,995.530612244898,0,0.04081632653061224,68.3265306122449,0.24016493552954415,0.5400797759657902,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-057,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1161,20354,0.9636363636363636,1,820.0727272727273,0,0.03636363636363636,79.50909090909092,0.23641609695515353,0.523994387849893,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-057,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1261,20826,0.9833333333333333,1,1064.7833333333333,0,0.016666666666666666,71.25,0.22374499766168132,0.5477780673751595,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-057,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1361,18177,0.9791666666666666,1,887.2291666666666,0,0.020833333333333332,76.4375,0.2266131807850841,0.575750238057673,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-058,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,562,20050,1,1,876.6315789473684,0,0,83.5,0.24862338676483878,0.4477154658900984,1.95,39
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-058,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,662,19218,0.9487179487179487,1,799.9230769230769,0,0.05128205128205128,69.74358974358974,0.2424012394298384,0.538851383245999,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-058,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,762,23222,0.9534883720930233,1,894.4651162790698,0,0.046511627906976744,73.76744186046511,0.23646458730084427,0.47017843722364244,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-058,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,862,22555,1,1,955.974358974359,0,0,82.07692307692308,0.26807588177113184,0.6228093030895188,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-058,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,962,15826,0.9487179487179487,1,912.4615384615385,0,0.05128205128205128,73.6923076923077,0.2235691555923553,0.4755631159227055,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-058,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1062,18982,0.975,1,908.65,0,0.025,70.225,0.24345355658260254,0.4536446564750774,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-058,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1162,17993,0.925,1,861.025,0,0.075,79.8,0.2322837938530479,0.5876826276299111,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-058,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1262,19786,0.984375,1,873.234375,0,0.015625,66.609375,0.23265854789986848,0.6163653394884575,3.2,64
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-058,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1362,19744,0.9833333333333333,0.984375,869.15,0,0.016666666666666666,77.75,0.21058271182614433,0.535336269496974,3.2,64
