run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0-run-031,voting_activity=0.25_participation_target_rate=0,431,16548,0.7864077669902912,0.24768371571536382,12037.706868545782,15.12575896211045,210,209,0.9952153110047847,0.2800972945849574,993.1262135922331,0,0.21359223300970873,52.12135922330097,182,0.24463431305536582,0.3345055149749198,0.23275688694983288,51.3732057416268,0.8131868131868132,0.2479280093470315,0.22388545975325386,-0.7204336324159776,0.0842722670889665,0.47254088517220755,113.77763355613926,0.5274591148277925,0.241933335456511,0.06698564593301436,0.2320479715641413,185.7360988009513,0.03554588820653355,0.19523809523809524,-0.00015692170792613758,-7.361615227144511,0,10.45,0.02553658496274425,0.4721350277852625,0.9757967701114929
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0_15-run-031,voting_activity=0.25_participation_target_rate=0.15,531,16628,0.8934010152284264,0.37814382872730434,11632.690976749805,2.163697081030706,210,202,1,0.2997134583555188,937.4619289340102,0,0.1065989847715736,59.20812182741117,161,0.27496463932107496,0.3421614736429551,0.18667596026354863,57.742574257425744,0.8944099378881988,0.3793046317117317,0.2810195793290664,-0.7357264240461601,0.12219102744345636,0.30711826574924406,78.46974793816584,0.6928817342507559,0.19609547281689063,0.024752475247524754,0.19456932804441068,190.92182144583373,0.012219102744345635,0.3476190476190476,-0.00015483395374528089,-15.148238668900955,0,10.100000000000001,0.03736150622360555,0.30711587135245777,0.9771263450689531
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0_25-run-031,voting_activity=0.25_participation_target_rate=0.25,631,17875,0.9109947643979057,0.35078816197045154,10944.624871198368,1.0452309291294368,210,193,1,0.2778848121055547,1091.5392670157069,0,0.08900523560209424,67.09947643979058,175,0.3162102146558103,0.3362300101064146,0.2223008125836371,66.4041450777202,0.8457142857142858,0.35128826784735057,0.20384584342557133,-0.7184852156862328,0.09257214249521699,0.4260873132655572,103.57650655313432,0.5739126867344428,0.2357445618220701,0.10362694300518134,0.22752026634122616,347.6244052192263,0.030712718525027185,0.24285714285714285,-0.00021088275761214142,-10.658838063379758,0,9.65,0.03354802957942198,0.4260861014586832,0.9765498188450266
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0-run-031,voting_activity=0.35_participation_target_rate=0,731,15544,0.8793969849246231,0.29087409166784073,12027.174183574263,1.1435310897082493,210,200,1,0.28158735686534103,951.070351758794,0,0.12060301507537688,57.64824120603015,175,0.27314285714285697,0.33403981536826727,0.23718977083323994,57.36,0.8457142857142858,0.29111317242366297,0.22367762906524896,-0.7208342256559319,0.0876657984287662,0.4519249631839493,109.37331656865707,0.5480750368160507,0.2546611574549809,0.08,0.24427474237067665,195.41292675873504,0.03437027425504392,0.21904761904761905,-0.00011015828335311124,-14.316536860123016,0,10,0.028965760656154485,0.4519238843897455,0.974086748881537
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0_15-run-031,voting_activity=0.35_participation_target_rate=0.15,831,14964,0.949748743718593,0.3647989199859964,10369.475533095847,1.4566020634644425,210,200,1,0.3122883246526572,1017.1658291457286,0,0.05025125628140704,66.38693467336684,176,0.31454761904761896,0.32745835901539483,0.23078921000199973,66.055,0.8409090909090909,0.3651457969253403,0.23282879625001987,-0.7330591049720815,0.09603532874091221,0.4036732714490447,99.84137347685045,0.5963267285509553,0.2510879665346791,0.095,0.2341519281286991,321.14052834509306,0.025574981139670647,0.26666666666666666,-0.00025894589475161574,-14.76589548324611,0,10,0.036332006794071364,0.4036719489386362,0.9746269180758271
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0_25-run-031,voting_activity=0.35_participation_target_rate=0.25,931,11874,0.9019607843137255,0.4171646279831816,10892.464125817763,1.6943086941548882,210,205,1,0.2672167842049732,1038.7696078431372,0,0.09803921568627451,72.7156862745098,165,0.34457607433217163,0.32657472858362707,0.22102018954075908,72.3609756097561,0.896969696969697,0.417339361159062,0.21151484442497998,-0.725014928136819,0.10024035356792654,0.3802285717138053,95.65308563378264,0.6197714282861947,0.2505240519906996,0.11707317073170732,0.2228665049494742,275.09559175096524,0.024370082364522348,0.2857142857142857,0.0001084022163507455,-13.877302673917384,0,10.25,0.04256861483822427,0.380227119926869,0.9765818546679155
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-032,voting_activity=0.15_participation_target_rate=0,132,17987,0.714975845410628,0.21659701762809483,10686.65168811951,0.9618466531925981,210,213,0.9953051643192489,0.30246704312379175,1009.695652173913,0,0.28502415458937197,36.43478260869565,166,0.16861167002012079,0.3561591595004483,0.20056063049095424,35.40845070422535,0.891566265060241,0.2171669797008178,0.2592001320075665,-0.7491877139882729,0.10992288350418199,0.330441951034501,87.22750730450718,0.669558048965499,0.21532601823243108,0.107981220657277,0.22296406003622285,83.97838791607137,0.017901605749108193,0.3238095238095238,-0.00009558837824923923,-15.603175375890588,0,10.65,0.02247678239903465,0.33000517866073786,0.9753075615120084
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0_15-run-032,voting_activity=0.15_participation_target_rate=0.15,232,20099,0.8306878306878307,0.3194527353720302,12032.439310796557,1.7775529040225126,210,191,1,0.2565905136370823,1012.4391534391534,0,0.1693121693121693,59.20634920634921,164,0.2789827973074046,0.3449202093706115,0.21156053207517947,58.58638743455497,0.9024390243902439,0.3195913099957916,0.23877882171026468,-0.6896157803112059,0.09590369472297817,0.4060561264769371,99.97841221331178,0.5939438735230629,0.222670429208676,0.08900523560209424,0.22217665815321241,222.3568858415143,0.029189850997476653,0.2619047619047619,0.00011365068823149962,-12.775467444900087,0,9.55,0.03020137879460232,0.4056212020844836,0.9773503281381088
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0_25-run-032,voting_activity=0.15_participation_target_rate=0.25,332,16890,0.8172043010752689,0.3213952265361522,12027.706759876048,5.717432560428294,210,188,1,0.26328082436540495,1014.1720430107526,0,0.1827956989247312,60.983870967741936,173,0.28731003039513675,0.3416124062249426,0.21820650221194282,60.33510638297872,0.8554913294797688,0.322040543274211,0.2380733893279703,-0.7204349256535628,0.0936569756786051,0.4183244596354532,102.37677497399551,0.5816755403645468,0.22871818382658662,0.14361702127659576,0.22069794363499792,228.90822709377457,0.029289945944313927,0.2523809523809524,-0.00011884102752684763,-10.403745027964971,0,9.4,0.02994977052450158,0.4183232115485309,0.9746440068963944
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0-run-032,voting_activity=0.25_participation_target_rate=0,432,15117,0.8360655737704918,0.2794133519930567,12027.686120377013,22.164672204852273,210,185,1,0.2872004738845261,975.120218579235,0,0.16393442622950818,51.005464480874316,164,0.2402574002574002,0.34254389992551554,0.21673458890657588,50.454054054054055,0.9024390243902439,0.2796420866034706,0.2572223741530217,-0.6896450539545088,0.09673592714793411,0.4012827702616353,99.11828424542364,0.5987172297383647,0.24133748467419583,0.12432432432432433,0.22070902992877595,198.2236124171494,0.02805428995795142,0.26666666666666666,-0.00007273734525493593,-14.507823486129377,0,9.25,0.025587250924217562,0.4012814310806203,0.9764009181380833
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0_15-run-032,voting_activity=0.25_participation_target_rate=0.15,532,18804,0.8811881188118812,0.3437746846812521,12033.364114410246,1.7301848126198485,210,206,1,0.27684733149229546,954.7178217821782,0,0.1188118811881188,68.49009900990099,171,0.3198104484512251,0.3347111363519025,0.22542591469767734,67.16019417475728,0.8654970760233918,0.3442642269742798,0.21905238328277596,-0.6895899685044443,0.08926143357832744,0.4443583108309841,107.41816190280808,0.5556416891690159,0.24010785709498247,0.10194174757281553,0.22657552515741275,291.9300340179896,0.030880175668588,0.22380952380952382,-0.000013431681190080994,-13.878038291099429,0,10.299999999999999,0.03477068692440222,0.4443571918901956,0.9755494174560531
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0_25-run-032,voting_activity=0.25_participation_target_rate=0.25,632,19479,0.9251101321585903,0.3803600362012518,12027.039608052964,1.3984465322672381,210,228,1,0.3056696904670303,989.9383259911895,0,0.07488986784140969,59.80616740088106,167,0.2835421888053465,0.33605171591323624,0.2050175145129964,59.54385964912281,0.8862275449101796,0.38093451119996,0.25567079167247253,-0.6896195975167466,0.11363462989756137,0.3069181219353353,84.37831964109114,0.6930818780646647,0.22917655429950218,0.05263157894736842,0.21469586680950875,292.44192833440303,0.014857457963254614,0.34285714285714286,-0.00005331536539367256,-18.454187937576652,0,11.4,0.043236067021195444,0.30737178910022234,0.9759182421800037
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0-run-032,voting_activity=0.35_participation_target_rate=0,732,15187,0.8309178743961353,0.3398812972263261,11520.059966577608,1.19120029727159,210,210,1,0.2958396064303437,944.6521739130435,0,0.16908212560386474,55.231884057971016,173,0.2592517006802722,0.33346203346203346,0.22489004408127117,54.44285714285714,0.8554913294797688,0.34034766924495924,0.2525450585269672,-0.7325944004230892,0.10956163813023985,0.327774921262865,87.51511283899909,0.672225078737135,0.24471943727534096,0.07142857142857142,0.22608381785209172,204.04388637664323,0.018423358020817102,0.3238095238095238,0.00020500573697768585,-12.94776172186661,0,10.5,0.03522598376685331,0.32777312826350746,0.9754658968501213
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0_15-run-032,voting_activity=0.35_participation_target_rate=0.15,832,14165,0.9497206703910615,0.3808865941534144,10529.844993293038,1.062844584909032,210,182,1,0.29615838434096026,1086.1620111731843,0,0.05027932960893855,69.93854748603351,173,0.3275510204081632,0.32557940501865734,0.23408925957241924,68.78571428571429,0.8554913294797688,0.3819652194346343,0.23385268980741797,-0.7117025765382774,0.09611374423660327,0.40496584183165574,99.75991675228055,0.5950341581683443,0.25357121668523785,0.06043956043956044,0.24354335176778655,245.262726187425,0.027121887583027197,0.2619047619047619,-0.0003005458529881372,-15.520902332597116,0,9.1,0.034185887139399795,0.40453275427191926,0.977192410304671
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0_25-run-032,voting_activity=0.35_participation_target_rate=0.25,932,10696,0.8972972972972973,0.3819358645047254,11478.768761325611,2.921517458318456,210,187,1,0.27203710735029324,1007.5891891891891,0,0.10270270270270271,70.8972972972973,177,0.3339954163483575,0.3283782802538521,0.23376596038464845,70.13903743315508,0.8361581920903954,0.3825620699654598,0.22880135438486174,-0.7502025393106614,0.0945449560099698,0.4133870481313234,101.41523703054489,0.5866129518686767,0.25261105479988577,0.12834224598930483,0.2379155026583967,270.2727658968377,0.02881257709672115,0.2571428571428571,-0.00010343189787081873,-8.12976092193088,0,9.35,0.035386991471805025,0.41295262831802204,0.9768889342314993
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-033,voting_activity=0.15_participation_target_rate=0,133,15765,0.6964285714285714,0.21577375670670512,10326.856611320582,1.06990103997009,210,169,0.9940828402366864,0.3028754044909744,1058.9642857142858,0,0.30357142857142855,37.19642857142857,174,0.17607776838546074,0.35926281538379473,0.21699112450763325,36.976331360946745,0.8505747126436781,0.21670042917796903,0.23769417111039567,-0.7302865806684459,0.10402218097699754,0.35887073174458073,92.17552481344137,0.6411292682554193,0.21814344087799847,0.07100591715976332,0.23410398636502697,93.5796483753542,0.023435180123474578,0.3047619047619048,-0.00002070731712674199,-11.104585954966742,0,8.450000000000001,0.018202836050949387,0.3588691577161951,0.975192857255299
