run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Academic Baseline-run-049,,90,12348,0.9777777777777777,0.23302654971842204,12048.395574070146,1.8712253965331267,405,46,1,0.5521757140535838,936.9555555555555,0,0.022222222222222223,75.73333333333333,332,0.24122636839172856,0.3956450209387067,0.2638454191589722,74.08695652173913,0.9196787148594378,0.17644085825433842,0.2443597502961885,-0.6889534293021882,0.06190102363886478,0.44343016308904376,120.49093648399055,0.5565698369109562,0.2683653492770343,0.782608695652174,0.2664300016376802,55.675343848801276,0.018553776687698118,0.3432098765432099,0.002498302853833219,-10.124355318244161,0.9285714285714286,2.3,0.003969919310722614,0.44340327264533386,0.9790263165765047
Academic Baseline-run-050,,91,14132,1,0.21999561912323418,11778.046379647914,1.625024508874546,405,50,1,0.5081457595371734,811.98,0,0,79.62,326,0.25337552436293953,0.37440329218106994,0.27744999555356953,79.62,0.927007299270073,0.17655783569197453,0.21061788081327662,-0.7070181437790058,0.06202786788497821,0.487361957222847,136.4564259702147,0.5126380427771531,0.2914299141305064,0.8,0.2774119582660054,375.4095079614208,0.017535548275942198,0.32592592592592595,0.002347261124404483,-8.645652167198639,0.9285714285714286,2.5,0.004413945892299362,0.4873568634112224,0.9823216912502666
Academic Baseline-run-051,,92,12212,0.95,0.22498859976126837,12054.649014509234,11.542450393290519,405,43,1,0.6151963144734474,906.075,0,0.05,80.35,331,0.24045840717989778,0.38377445885077593,0.2584475162387345,74.74418604651163,0.9081272084805654,0.17603864393500723,0.21338258651615363,-0.6888504398899,0.11291723035731774,0.47425136839105697,124.13523040433226,0.525748631608943,0.25965882379887745,0.5348837209302325,0.2720304712902325,357.4075407574787,0.019540881989949875,0.32839506172839505,0.002193283714384353,-3.4041624249726787,0.9285714285714286,2.15,0.003520772878700143,0.4744420344374609,0.9821056909752306
Academic Baseline-run-052,,93,11232,1,0.2208554778526361,12052.357237497485,3.3463413252135337,405,41,1,0.5715234316642022,641.2,0,0,83.475,339,0.24270251746093716,0.37909474410710386,0.24629385361015343,81.4390243902439,0.903448275862069,0.18319996847271558,0.2076778087219324,-0.6889332501721669,0.0777108101277518,0.47795452009160266,129.17102827465635,0.5220454799083973,0.2641222385148567,0.7804878048780488,0.2585301030726681,0,0.0190342680910677,0.3333333333333333,0.0018013633590183273,-9.823449312524737,0.9285714285714286,2.0500000000000003,0.003663999369454311,0.4777527390289358,0.9806088245266869
Academic Baseline-run-053,,94,11766,0.9428571428571428,0.22367379079096367,11067.30202759537,1.113000082673255,405,36,1,0.4663365377035701,927.5714285714286,0,0.05714285714285714,77.6,341,0.243893290666449,0.4037205682039307,0.27984605074925284,75.44444444444444,0.9011406844106464,0.16922700896758558,0.21707617216026867,-0.7466985149135269,0.10025140942774141,0.4843903057875787,130.25838323506798,0.5156096942124213,0.27236911912302597,0.7222222222222222,0.2580931358719604,254.35400319359192,0.01832790406604633,0.32592592592592595,0.0028197170333221205,-7.42715297612303,0.9285714285714286,1.7999999999999998,0.0029614726569327475,0.48430565174356355,0.9821202847292823
Academic Baseline-run-054,,95,12629,1,0.23880284436870694,11501.576276248503,1.9268267839573137,405,49,1,0.5672868323167203,1054.9166666666667,0,0,64.72916666666667,328,0.21164916295473818,0.42183525101608565,0.25653730696985205,63.40816326530612,0.8934426229508197,0.16389391001281217,0.27430952634681,-0.7431820770207057,0.09909625986164358,0.4301251024177382,110.8002861911599,0.5698748975822618,0.26284791304375743,0.5306122448979592,0.2529381389182023,276.0593838062323,0.020931497308669212,0.33827160493827163,0.0025712610206077738,-16.76510023404082,0.9285714285714286,2.45,0.003933453840307493,0.43001190554447,0.9721626574568265
Academic Baseline-run-055,,96,11045,0.95,0.2202344948884201,12048.838270271654,6.423353722000041,405,41,1,0.49288660714083654,984.95,0,0.05,74.075,331,0.2457735781970625,0.43200542005420056,0.28691020061753403,72.26829268292683,0.8286852589641435,0.1681017146433525,0.2189315685953474,-0.6890159529492227,0.07543998536520774,0.4581694357736227,125.25383249303765,0.5418305642263773,0.2648219084799619,0.7560975609756098,0.27713357877331746,197.95543911370652,0.019407921696183824,0.3432098765432099,0.0025814155562749724,-9.374168717813578,0.9285714285714286,2.0500000000000003,0.0033620342928670503,0.4581443196228432,0.9842417713653875
Academic Baseline-run-056,,97,12259,0.9523809523809523,0.23773970855920853,12048.828786807499,1.5888559317306077,405,42,1,0.4548502866870847,867.0714285714286,0,0.047619047619047616,67.95238095238095,317,0.2173707279114027,0.4147905679820573,0.23452169442221274,67.95238095238095,0.908,0.17535788310277112,0.2512916493346936,-0.6891694539274761,0.10273875228750387,0.4424684440034891,107.60339956284372,0.5575315559965108,0.2501345920981925,0.30952380952380953,0.23731027158100712,23.235721621704897,0.020996934667389708,0.3358024691358025,0.002866674742849965,-15.047266874164798,0.9285714285714286,2.1,0.0036825155451581924,0.44227390050720805,0.983499902603933
Academic Baseline-run-057,,98,12124,1,0.22832414923702568,11660.393730312113,0.9471310276104539,405,33,1,0.5280001318202145,990.25,0,0,75.53125,325,0.24705241610622578,0.4247488689517675,0.263007755588654,73.24242424242425,0.8688524590163934,0.1678929426613065,0.21093433765123795,-0.695590772538456,0.06767249645980705,0.4429174766342465,125.34617081913338,0.5570825233657535,0.25380618623312207,0.9090909090909091,0.2541846275464859,0,0.0188320654632679,0.34814814814814815,0.0030590290020744023,-5.594298842991525,0.9285714285714286,1.6500000000000001,0.0026862870825809042,0.442945389770693,0.980916454853171
Academic Baseline-run-058,,99,12520,0.9777777777777777,0.22554524022921935,12050.666435770549,3.461036059257044,405,47,1,0.4390466796152707,924.5111111111111,0,0.022222222222222223,76.97777777777777,327,0.24010061458977972,0.40803737875081625,0.2690673648677417,73.70212765957447,0.9056603773584906,0.17778326803650155,0.21695663160909737,-0.6889523689498778,0.07787652908664604,0.4578302020447253,121.57956435220291,0.5421697979552746,0.2752920043513953,0.7659574468085106,0.2752195079788841,246.68267321727595,0.019796024693706036,0.34074074074074073,0.0023112367375751107,-10.975551615804326,0.9285714285714286,2.35,0.004000123530821285,0.457685101693577,0.9904339650532208
